shelf_id,aisle,item_weight,shelf_weight,item_category,item_subcategory,maximum_stock,current_stock,item_price,time_stamp
BATTOO34,7,62,11780,BATH AND PERSONAL CARE,Toothbrushes and accessories,190,177,1.23,2025-08-26 15:53:15
BATTOO35,7,167,42418,BATH AND PERSONAL CARE,Toothbrushes and accessories,254,194,4.13,2025-08-26 15:53:15
BATTOO36,7,102,19788,BATH AND PERSONAL CARE,Toothbrushes and accessories,194,137,2.07,2025-08-26 15:56:15
BATTOO37,7,102,23868,BATH AND PERSONAL CARE,Toothbrushes and accessories,234,230,3.75,2025-08-26 15:54:15
BATTOO38,7,62,18290,BATH AND PERSONAL CARE,Toothbrushes and accessories,295,218,2.52,2025-08-26 15:53:15
BATTOO39,7,73,17885,BATH AND PERSONAL CARE,Toothbrushes and accessories,245,227,4.35,2025-08-26 15:47:15
BATTOO40,7,130,25740,BATH AND PERSONAL CARE,Toothbrushes and accessories,198,156,1.5,2025-08-26 15:50:15
BATTOO41,7,187,29546,BATH AND PERSONAL CARE,Toothbrushes and accessories,158,121,1.13,2025-08-26 15:52:15
BATTOO42,7,180,33120,BATH AND PERSONAL CARE,Toothbrushes and accessories,184,146,2.62,2025-08-26 15:50:15
BATTOO43,7,66,15972,BATH AND PERSONAL CARE,Toothbrushes and accessories,242,234,4.62,2025-08-26 15:49:15
BATTOO44,7,165,44550,BATH AND PERSONAL CARE,Toothbrushes and accessories,270,204,1.04,2025-08-26 15:50:15
BATTOO45,7,171,38133,BATH AND PERSONAL CARE,Toothbrushes and accessories,223,161,3.08,2025-08-26 15:49:15
BATTOO46,7,114,19608,BATH AND PERSONAL CARE,Toothbrushes and accessories,172,133,2.25,2025-08-26 15:50:15
BATTOO47,7,65,13130,BATH AND PERSONAL CARE,Toothbrushes and accessories,202,146,4.09,2025-08-26 15:47:15
BATTOO48,7,153,30600,BATH AND PERSONAL CARE,Toothbrushes and accessories,200,140,1.53,2025-08-26 15:50:15
BATTOO49,7,76,20368,BATH AND PERSONAL CARE,Toothbrushes and accessories,268,223,3.3,2025-08-26 15:50:15
BATTOO50,7,183,35319,BATH AND PERSONAL CARE,Toothbrushes and accessories,193,142,2.74,2025-08-26 15:56:15
BATTOO51,7,82,20664,BATH AND PERSONAL CARE,Toothbrushes and accessories,252,228,3.96,2025-08-26 15:50:15
BATSHA1,7,750,219750,BATH AND PERSONAL CARE,Shampoos,293,209,4.09,2025-08-26 15:48:15
BATSHA2,7,500,118000,BATH AND PERSONAL CARE,Shampoos,236,206,5.42,2025-08-26 15:52:15
BATSHA3,7,750,323250,BATH AND PERSONAL CARE,Shampoos,431,391,5.98,2025-08-26 15:49:15
BATSHA4,7,250,62750,BATH AND PERSONAL CARE,Shampoos,251,217,7.85,2025-08-26 15:52:15
BATSHA5,7,750,274500,BATH AND PERSONAL CARE,Shampoos,366,293,6.05,2025-08-26 15:47:15
BATSHA6,7,750,176250,BATH AND PERSONAL CARE,Shampoos,235,203,6.98,2025-08-26 15:50:15
BATSHA7,7,750,327000,BATH AND PERSONAL CARE,Shampoos,436,418,6.68,2025-08-26 15:53:15
BATSHA8,7,250,113500,BATH AND PERSONAL CARE,Shampoos,454,422,4.39,2025-08-26 15:49:15
BATSHA9,7,750,267000,BATH AND PERSONAL CARE,Shampoos,356,305,6.26,2025-08-26 15:48:15
BATSHA10,7,250,114500,BATH AND PERSONAL CARE,Shampoos,458,448,3.48,2025-08-26 15:47:15
BATSHA11,7,250,76500,BATH AND PERSONAL CARE,Shampoos,306,289,6.48,2025-08-26 15:48:15
BATSHA12,7,750,189000,BATH AND PERSONAL CARE,Shampoos,252,187,6.03,2025-08-26 15:56:15
BATSHA13,7,500,187000,BATH AND PERSONAL CARE,Shampoos,374,317,7.94,2025-08-26 15:56:15
BATSHA14,7,750,306750,BATH AND PERSONAL CARE,Shampoos,409,361,6.71,2025-08-26 15:52:15
BATSHA15,7,500,184500,BATH AND PERSONAL CARE,Shampoos,369,332,5.87,2025-08-26 15:51:15
BATSHA16,7,500,201500,BATH AND PERSONAL CARE,Shampoos,403,340,4.19,2025-08-26 15:54:15
BATSHA17,7,750,228000,BATH AND PERSONAL CARE,Shampoos,304,284,6.35,2025-08-26 15:51:15
BATSHA18,7,750,223500,BATH AND PERSONAL CARE,Shampoos,298,240,2.84,2025-08-26 15:50:15
BATSHA19,7,500,170000,BATH AND PERSONAL CARE,Shampoos,340,318,7.08,2025-08-26 15:55:15
BATSHA20,7,750,295500,BATH AND PERSONAL CARE,Shampoos,394,341,5.47,2025-08-26 15:49:15
BATSHA21,7,750,333000,BATH AND PERSONAL CARE,Shampoos,444,360,7.89,2025-08-26 15:56:15
BATSHA22,7,750,330750,BATH AND PERSONAL CARE,Shampoos,441,411,2.98,2025-08-26 15:54:15
BATSHA23,7,750,362250,BATH AND PERSONAL CARE,Shampoos,483,358,3.56,2025-08-26 15:55:15
BATSHA24,7,250,55250,BATH AND PERSONAL CARE,Shampoos,221,175,7.68,2025-08-26 15:50:15
BATSHA25,7,500,210500,BATH AND PERSONAL CARE,Shampoos,421,338,3.74,2025-08-26 15:52:15
BATSHA26,7,250,55250,BATH AND PERSONAL CARE,Shampoos,221,159,7.34,2025-08-26 15:52:15
BATSHA27,7,250,123500,BATH AND PERSONAL CARE,Shampoos,494,428,6.14,2025-08-26 15:50:15
BATSHA28,7,500,140000,BATH AND PERSONAL CARE,Shampoos,280,259,2.88,2025-08-26 15:51:15
BATSHA29,7,250,76000,BATH AND PERSONAL CARE,Shampoos,304,300,4.98,2025-08-26 15:50:15
BATSHA30,7,250,62750,BATH AND PERSONAL CARE,Shampoos,251,212,4.69,2025-08-26 15:47:15
BATSHA31,7,500,210500,BATH AND PERSONAL CARE,Shampoos,421,316,4.49,2025-08-26 15:53:15
BATSHA32,7,500,127000,BATH AND PERSONAL CARE,Shampoos,254,185,5.18,2025-08-26 15:54:15
BATSHA33,7,750,297750,BATH AND PERSONAL CARE,Shampoos,397,362,4.13,2025-08-26 15:47:15
BATSHA34,7,500,189500,BATH AND PERSONAL CARE,Shampoos,379,278,6.08,2025-08-26 15:48:15
BATSHA35,7,250,61000,BATH AND PERSONAL CARE,Shampoos,244,238,5.73,2025-08-26 15:51:15
BATSHA36,7,500,234500,BATH AND PERSONAL CARE,Shampoos,469,463,6.84,2025-08-26 15:49:15
BATSHA37,7,500,212000,BATH AND PERSONAL CARE,Shampoos,424,298,5.28,2025-08-26 15:50:15
BATSHA38,7,500,194500,BATH AND PERSONAL CARE,Shampoos,389,284,4.6,2025-08-26 15:54:15
BATSHA39,7,500,194500,BATH AND PERSONAL CARE,Shampoos,389,370,5.37,2025-08-26 15:54:15
BATSHA40,7,500,100000,BATH AND PERSONAL CARE,Shampoos,200,190,4.67,2025-08-26 15:52:15
BATSHA41,7,250,81750,BATH AND PERSONAL CARE,Shampoos,327,318,2.3,2025-08-26 15:48:15
BATSHA42,7,250,122500,BATH AND PERSONAL CARE,Shampoos,490,344,2.82,2025-08-26 15:53:15
BATSHA43,7,750,177750,BATH AND PERSONAL CARE,Shampoos,237,216,6.76,2025-08-26 15:47:15
BATSHA44,7,750,315000,BATH AND PERSONAL CARE,Shampoos,420,302,4.35,2025-08-26 15:48:15
BATSHA45,7,500,232000,BATH AND PERSONAL CARE,Shampoos,464,425,2.65,2025-08-26 15:51:15
BATSHA46,7,750,288000,BATH AND PERSONAL CARE,Shampoos,384,339,4.99,2025-08-26 15:55:15
BATSHA47,7,750,338250,BATH AND PERSONAL CARE,Shampoos,451,386,7.89,2025-08-26 15:50:15
BATSHA48,7,250,109250,BATH AND PERSONAL CARE,Shampoos,437,315,3.31,2025-08-26 15:47:15
BATSHA49,7,250,123500,BATH AND PERSONAL CARE,Shampoos,494,384,4.62,2025-08-26 15:52:15
BATSHA50,7,750,159750,BATH AND PERSONAL CARE,Shampoos,213,181,3.06,2025-08-26 15:50:15
BATSHA51,7,500,110500,BATH AND PERSONAL CARE,Shampoos,221,214,5.73,2025-08-26 15:54:15
BATSHA52,7,500,201000,BATH AND PERSONAL CARE,Shampoos,402,330,2.09,2025-08-26 15:47:15
BATSHA53,7,750,160500,BATH AND PERSONAL CARE,Shampoos,214,178,6.39,2025-08-26 15:52:15
BATSHA54,7,250,89250,BATH AND PERSONAL CARE,Shampoos,357,338,7.66,2025-08-26 15:53:15
BATSHA55,7,750,281250,BATH AND PERSONAL CARE,Shampoos,375,367,4.37,2025-08-26 15:47:15
BATSHA56,7,500,127500,BATH AND PERSONAL CARE,Shampoos,255,218,7.8,2025-08-26 15:52:15
BATSHA57,7,250,91000,BATH AND PERSONAL CARE,Shampoos,364,264,7.13,2025-08-26 15:55:15
BATSHA58,7,500,242000,BATH AND PERSONAL CARE,Shampoos,484,381,6.31,2025-08-26 15:47:15
BATSHA59,7,750,221250,BATH AND PERSONAL CARE,Shampoos,295,276,3.39,2025-08-26 15:47:15
BATSHA60,7,750,270750,BATH AND PERSONAL CARE,Shampoos,361,303,6.0,2025-08-26 15:47:15
BATSHA61,7,750,194250,BATH AND PERSONAL CARE,Shampoos,259,255,7.76,2025-08-26 15:48:15
BATSHA62,7,500,228500,BATH AND PERSONAL CARE,Shampoos,457,456,6.63,2025-08-26 15:54:15
BATSHA63,7,500,243500,BATH AND PERSONAL CARE,Shampoos,487,417,5.62,2025-08-26 15:55:15
BATSHA64,7,250,111750,BATH AND PERSONAL CARE,Shampoos,447,366,2.05,2025-08-26 15:51:15
BATSHA65,7,250,77750,BATH AND PERSONAL CARE,Shampoos,311,226,4.26,2025-08-26 15:56:15
BATSHA66,7,500,121000,BATH AND PERSONAL CARE,Shampoos,242,213,6.83,2025-08-26 15:56:15
BATSHA67,7,250,71500,BATH AND PERSONAL CARE,Shampoos,286,217,3.33,2025-08-26 15:54:15
BATSHA68,7,500,201500,BATH AND PERSONAL CARE,Shampoos,403,343,5.09,2025-08-26 15:47:15
BATSHA69,7,750,211500,BATH AND PERSONAL CARE,Shampoos,282,247,3.52,2025-08-26 15:49:15
BATSHA70,7,750,229500,BATH AND PERSONAL CARE,Shampoos,306,302,2.18,2025-08-26 15:50:15
BATSHA71,7,750,177000,BATH AND PERSONAL CARE,Shampoos,236,204,7.37,2025-08-26 15:54:15
BATSHA72,7,250,70000,BATH AND PERSONAL CARE,Shampoos,280,257,2.71,2025-08-26 15:53:15
BATSHA73,7,250,116250,BATH AND PERSONAL CARE,Shampoos,465,446,2.92,2025-08-26 15:56:15
BATSHA74,7,750,339000,BATH AND PERSONAL CARE,Shampoos,452,402,7.52,2025-08-26 15:56:15
BATSHA75,7,750,248250,BATH AND PERSONAL CARE,Shampoos,331,241,4.97,2025-08-26 15:54:15
BATSHA76,7,250,81250,BATH AND PERSONAL CARE,Shampoos,325,276,6.57,2025-08-26 15:50:15
BATSHA77,7,250,109250,BATH AND PERSONAL CARE,Shampoos,437,409,5.81,2025-08-26 15:56:15
BATSHA78,7,250,76000,BATH AND PERSONAL CARE,Shampoos,304,217,2.2,2025-08-26 15:54:15
BATSHA79,7,750,328500,BATH AND PERSONAL CARE,Shampoos,438,402,7.71,2025-08-26 15:56:15
BATSHA80,7,750,219750,BATH AND PERSONAL CARE,Shampoos,293,289,3.65,2025-08-26 15:55:15
BATSHA81,7,250,52750,BATH AND PERSONAL CARE,Shampoos,211,178,6.73,2025-08-26 15:53:15
BATCON1,7,150,70650,BATH AND PERSONAL CARE,Conditioners and after-shampoos,471,340,5.88,2025-08-26 15:50:15
BATCON2,7,500,226500,BATH AND PERSONAL CARE,Conditioners and after-shampoos,453,402,4.99,2025-08-26 15:51:15
BATCON3,7,150,38700,BATH AND PERSONAL CARE,Conditioners and after-shampoos,258,239,3.94,2025-08-26 15:56:15
BATCON4,7,250,106250,BATH AND PERSONAL CARE,Conditioners and after-shampoos,425,310,7.76,2025-08-26 15:51:15
BATCON5,7,500,155000,BATH AND PERSONAL CARE,Conditioners and after-shampoos,310,260,5.54,2025-08-26 15:55:15
BATCON6,7,500,201500,BATH AND PERSONAL CARE,Conditioners and after-shampoos,403,348,7.01,2025-08-26 15:49:15
BATCON7,7,150,73950,BATH AND PERSONAL CARE,Conditioners and after-shampoos,493,350,2.72,2025-08-26 15:53:15
BATCON8,7,150,67500,BATH AND PERSONAL CARE,Conditioners and after-shampoos,450,413,3.39,2025-08-26 15:50:15
BATCON9,7,150,54150,BATH AND PERSONAL CARE,Conditioners and after-shampoos,361,299,3.85,2025-08-26 15:49:15
BATCON10,7,150,47550,BATH AND PERSONAL CARE,Conditioners and after-shampoos,317,303,6.81,2025-08-26 15:51:15
BATCON11,7,500,143000,BATH AND PERSONAL CARE,Conditioners and after-shampoos,286,243,5.07,2025-08-26 15:55:15
BATCON12,7,250,77750,BATH AND PERSONAL CARE,Conditioners and after-shampoos,311,218,7.54,2025-08-26 15:49:15
BATCON13,7,150,30300,BATH AND PERSONAL CARE,Conditioners and after-shampoos,202,192,4.62,2025-08-26 15:48:15
BATCON14,7,500,128500,BATH AND PERSONAL CARE,Conditioners and after-shampoos,257,242,7.92,2025-08-26 15:52:15
BATCON15,7,250,66000,BATH AND PERSONAL CARE,Conditioners and after-shampoos,264,248,7.86,2025-08-26 15:47:15
BATCON16,7,150,74700,BATH AND PERSONAL CARE,Conditioners and after-shampoos,498,369,7.08,2025-08-26 15:49:15
BATCON17,7,500,187000,BATH AND PERSONAL CARE,Conditioners and after-shampoos,374,320,5.36,2025-08-26 15:55:15
BATCON18,7,500,172500,BATH AND PERSONAL CARE,Conditioners and after-shampoos,345,323,5.77,2025-08-26 15:49:15
BATCON19,7,150,49350,BATH AND PERSONAL CARE,Conditioners and after-shampoos,329,282,6.05,2025-08-26 15:54:15
BATCON20,7,150,45450,BATH AND PERSONAL CARE,Conditioners and after-shampoos,303,275,4.27,2025-08-26 15:56:15
BATCON21,7,500,186500,BATH AND PERSONAL CARE,Conditioners and after-shampoos,373,355,2.7,2025-08-26 15:49:15
BATCON22,7,250,96000,BATH AND PERSONAL CARE,Conditioners and after-shampoos,384,329,2.93,2025-08-26 15:55:15
BATCON23,7,250,107500,BATH AND PERSONAL CARE,Conditioners and after-shampoos,430,394,8.14,2025-08-26 15:54:15
BATCON24,7,150,35700,BATH AND PERSONAL CARE,Conditioners and after-shampoos,238,216,5.26,2025-08-26 15:56:15
BATCON25,7,500,125000,BATH AND PERSONAL CARE,Conditioners and after-shampoos,250,206,7.37,2025-08-26 15:49:15
BATCON26,7,500,160500,BATH AND PERSONAL CARE,Conditioners and after-shampoos,321,315,4.49,2025-08-26 15:56:15
BATCON27,7,250,87000,BATH AND PERSONAL CARE,Conditioners and after-shampoos,348,317,7.14,2025-08-26 15:47:15
BATCON28,7,250,86000,BATH AND PERSONAL CARE,Conditioners and after-shampoos,344,289,7.45,2025-08-26 15:51:15
BATCON29,7,250,87000,BATH AND PERSONAL CARE,Conditioners and after-shampoos,348,310,7.76,2025-08-26 15:55:15
BATCON30,7,500,195500,BATH AND PERSONAL CARE,Conditioners and after-shampoos,391,336,2.77,2025-08-26 15:53:15
BATCON31,7,500,249500,BATH AND PERSONAL CARE,Conditioners and after-shampoos,499,361,8.09,2025-08-26 15:56:15
BATCON32,7,500,191000,BATH AND PERSONAL CARE,Conditioners and after-shampoos,382,301,3.27,2025-08-26 15:47:15
BATCON33,7,250,59250,BATH AND PERSONAL CARE,Conditioners and after-shampoos,237,205,5.69,2025-08-26 15:55:15
BATCON34,7,150,36450,BATH AND PERSONAL CARE,Conditioners and after-shampoos,243,201,5.0,2025-08-26 15:53:15
BATCON35,7,250,87000,BATH AND PERSONAL CARE,Conditioners and after-shampoos,348,273,4.67,2025-08-26 15:50:15
BATCON36,7,150,73050,BATH AND PERSONAL CARE,Conditioners and after-shampoos,487,407,8.34,2025-08-26 15:50:15
BATCON37,7,500,180000,BATH AND PERSONAL CARE,Conditioners and after-shampoos,360,279,3.72,2025-08-26 15:49:15
BATCON38,7,150,55350,BATH AND PERSONAL CARE,Conditioners and after-shampoos,369,303,4.32,2025-08-26 15:47:15
BATCON39,7,500,219000,BATH AND PERSONAL CARE,Conditioners and after-shampoos,438,360,7.8,2025-08-26 15:53:15
BATCON40,7,250,64000,BATH AND PERSONAL CARE,Conditioners and after-shampoos,256,190,6.88,2025-08-26 15:50:15
BATCON41,7,250,80250,BATH AND PERSONAL CARE,Conditioners and after-shampoos,321,255,6.89,2025-08-26 15:56:15
BATCON42,7,500,113500,BATH AND PERSONAL CARE,Conditioners and after-shampoos,227,181,5.0,2025-08-26 15:50:15
BATHAI1,7,240,50400,BATH AND PERSONAL CARE,Hair dyes,210,157,9.23,2025-08-26 15:53:15
BATHAI2,7,149,15943,BATH AND PERSONAL CARE,Hair dyes,107,88,13.96,2025-08-26 15:55:15
BATHAI3,7,200,30800,BATH AND PERSONAL CARE,Hair dyes,154,119,12.13,2025-08-26 15:51:15
BATHAI4,7,254,53594,BATH AND PERSONAL CARE,Hair dyes,211,164,7.71,2025-08-26 15:49:15
BATHAI5,7,284,31524,BATH AND PERSONAL CARE,Hair dyes,111,88,8.71,2025-08-26 15:56:15
BATHAI6,7,222,25086,BATH AND PERSONAL CARE,Hair dyes,113,110,15.0,2025-08-26 15:52:15
BATHAI7,7,138,28842,BATH AND PERSONAL CARE,Hair dyes,209,198,7.2,2025-08-26 15:54:15
BATHAI8,7,121,21659,BATH AND PERSONAL CARE,Hair dyes,179,125,8.93,2025-08-26 15:55:15
BATHAI9,7,248,57536,BATH AND PERSONAL CARE,Hair dyes,232,180,6.5,2025-08-26 15:56:15
BATHAI10,7,115,23805,BATH AND PERSONAL CARE,Hair dyes,207,167,5.78,2025-08-26 15:56:15
BATHAI11,7,130,18200,BATH AND PERSONAL CARE,Hair dyes,140,134,12.54,2025-08-26 15:53:15
BATHAI12,7,131,14410,BATH AND PERSONAL CARE,Hair dyes,110,86,6.67,2025-08-26 15:49:15
BATHAI13,7,108,26784,BATH AND PERSONAL CARE,Hair dyes,248,176,7.69,2025-08-26 15:55:15
BATHAI14,7,109,24634,BATH AND PERSONAL CARE,Hair dyes,226,184,9.82,2025-08-26 15:48:15
BATHAI15,7,116,18212,BATH AND PERSONAL CARE,Hair dyes,157,116,11.02,2025-08-26 15:47:15
BATHAI16,7,279,35712,BATH AND PERSONAL CARE,Hair dyes,128,100,11.32,2025-08-26 15:50:15
BATHAI17,7,222,45510,BATH AND PERSONAL CARE,Hair dyes,205,164,12.59,2025-08-26 15:54:15
BATHAI18,7,201,39195,BATH AND PERSONAL CARE,Hair dyes,195,136,12.81,2025-08-26 15:49:15
BATHAI19,7,290,61770,BATH AND PERSONAL CARE,Hair dyes,213,155,10.09,2025-08-26 15:52:15
BATHAI20,7,135,26865,BATH AND PERSONAL CARE,Hair dyes,199,182,14.72,2025-08-26 15:54:15
BATHAI21,7,226,47460,BATH AND PERSONAL CARE,Hair dyes,210,156,13.28,2025-08-26 15:47:15
BATHAI22,7,203,42224,BATH AND PERSONAL CARE,Hair dyes,208,175,6.8,2025-08-26 15:56:15
BATHAI23,7,266,65702,BATH AND PERSONAL CARE,Hair dyes,247,182,9.62,2025-08-26 15:47:15
BATHAI24,7,100,19500,BATH AND PERSONAL CARE,Hair dyes,195,167,6.22,2025-08-26 15:52:15
BATHAI25,7,221,41990,BATH AND PERSONAL CARE,Hair dyes,190,138,12.29,2025-08-26 15:54:15
BATHAI26,7,225,31500,BATH AND PERSONAL CARE,Hair dyes,140,123,8.45,2025-08-26 15:54:15
BATHAI27,7,261,42543,BATH AND PERSONAL CARE,Hair dyes,163,152,13.07,2025-08-26 15:49:15
BATHAI28,7,172,41280,BATH AND PERSONAL CARE,Hair dyes,240,197,8.45,2025-08-26 15:53:15
BATHAI29,7,105,25830,BATH AND PERSONAL CARE,Hair dyes,246,239,11.65,2025-08-26 15:53:15
BATHAI30,7,102,19584,BATH AND PERSONAL CARE,Hair dyes,192,152,6.19,2025-08-26 15:56:15
BATHAI31,7,148,16280,BATH AND PERSONAL CARE,Hair dyes,110,94,12.27,2025-08-26 15:47:15
BATHAI32,7,274,63568,BATH AND PERSONAL CARE,Hair dyes,232,230,9.35,2025-08-26 15:51:15
BATHAI33,7,291,38994,BATH AND PERSONAL CARE,Hair dyes,134,96,9.96,2025-08-26 15:50:15
BATHAI34,7,294,53508,BATH AND PERSONAL CARE,Hair dyes,182,157,9.83,2025-08-26 15:47:15
BATHAI1,7,199,30248,BATH AND PERSONAL CARE,Hairsprays and gels,152,136,6.14,2025-08-26 15:50:15
BATHAI2,7,227,64922,BATH AND PERSONAL CARE,Hairsprays and gels,286,224,6.63,2025-08-26 15:56:15
BATHAI3,7,468,112788,BATH AND PERSONAL CARE,Hairsprays and gels,241,203,3.1,2025-08-26 15:55:15
BATHAI4,7,471,94671,BATH AND PERSONAL CARE,Hairsprays and gels,201,169,3.5,2025-08-26 15:48:15
BATHAI5,7,177,48675,BATH AND PERSONAL CARE,Hairsprays and gels,275,270,5.81,2025-08-26 15:53:15
BATHAI6,7,369,102582,BATH AND PERSONAL CARE,Hairsprays and gels,278,276,6.37,2025-08-26 15:53:15
BATHAI7,7,346,73698,BATH AND PERSONAL CARE,Hairsprays and gels,213,163,3.94,2025-08-26 15:55:15
BATHAI8,7,414,117990,BATH AND PERSONAL CARE,Hairsprays and gels,285,270,5.0,2025-08-26 15:56:15
BATHAI9,7,489,87042,BATH AND PERSONAL CARE,Hairsprays and gels,178,153,5.19,2025-08-26 15:56:15
BATHAI10,7,267,68619,BATH AND PERSONAL CARE,Hairsprays and gels,257,247,3.21,2025-08-26 15:50:15
BATHAI11,7,292,75920,BATH AND PERSONAL CARE,Hairsprays and gels,260,256,4.24,2025-08-26 15:51:15
BATHAI12,7,435,105705,BATH AND PERSONAL CARE,Hairsprays and gels,243,170,6.45,2025-08-26 15:47:15
BATHAI13,7,112,17024,BATH AND PERSONAL CARE,Hairsprays and gels,152,132,6.85,2025-08-26 15:49:15
BATHAI14,7,246,37392,BATH AND PERSONAL CARE,Hairsprays and gels,152,107,4.59,2025-08-26 15:50:15
BATHAI15,7,478,109940,BATH AND PERSONAL CARE,Hairsprays and gels,230,165,6.52,2025-08-26 15:51:15
BATHAI16,7,188,50008,BATH AND PERSONAL CARE,Hairsprays and gels,266,197,3.63,2025-08-26 15:50:15
BATHAI17,7,250,44250,BATH AND PERSONAL CARE,Hairsprays and gels,177,168,4.27,2025-08-26 15:49:15
BATHAI18,7,121,26136,BATH AND PERSONAL CARE,Hairsprays and gels,216,184,5.69,2025-08-26 15:52:15
BATHAI19,7,427,65331,BATH AND PERSONAL CARE,Hairsprays and gels,153,135,4.0,2025-08-26 15:49:15
BATHAI20,7,474,119922,BATH AND PERSONAL CARE,Hairsprays and gels,253,235,5.29,2025-08-26 15:50:15
BATHAI21,7,371,103509,BATH AND PERSONAL CARE,Hairsprays and gels,279,248,6.93,2025-08-26 15:51:15
BATHAI22,7,278,83122,BATH AND PERSONAL CARE,Hairsprays and gels,299,260,3.05,2025-08-26 15:48:15
BATHAI23,7,427,118279,BATH AND PERSONAL CARE,Hairsprays and gels,277,196,3.21,2025-08-26 15:49:15
BATHAI24,7,212,52576,BATH AND PERSONAL CARE,Hairsprays and gels,248,242,3.08,2025-08-26 15:47:15
BATHAI25,7,152,34200,BATH AND PERSONAL CARE,Hairsprays and gels,225,184,4.23,2025-08-26 15:51:15
BATHAI26,7,382,71816,BATH AND PERSONAL CARE,Hairsprays and gels,188,136,4.65,2025-08-26 15:47:15
BATDEO1,7,183,44652,BATH AND PERSONAL CARE,Deodorants and talc,244,191,3.34,2025-08-26 15:50:15
BATDEO2,7,106,22896,BATH AND PERSONAL CARE,Deodorants and talc,216,152,5.51,2025-08-26 15:50:15
BATDEO3,7,118,39058,BATH AND PERSONAL CARE,Deodorants and talc,331,274,2.27,2025-08-26 15:49:15
BATDEO4,7,108,35748,BATH AND PERSONAL CARE,Deodorants and talc,331,324,3.42,2025-08-26 15:49:15
BATDEO5,7,99,30789,BATH AND PERSONAL CARE,Deodorants and talc,311,218,3.73,2025-08-26 15:50:15
BATDEO6,7,68,17000,BATH AND PERSONAL CARE,Deodorants and talc,250,241,4.71,2025-08-26 15:52:15
BATDEO7,7,172,79808,BATH AND PERSONAL CARE,Deodorants and talc,464,452,2.23,2025-08-26 15:56:15
BATDEO8,7,96,22560,BATH AND PERSONAL CARE,Deodorants and talc,235,220,3.53,2025-08-26 15:56:15
BATDEO9,7,82,18614,BATH AND PERSONAL CARE,Deodorants and talc,227,179,4.57,2025-08-26 15:48:15
BATDEO10,7,231,78771,BATH AND PERSONAL CARE,Deodorants and talc,341,238,4.93,2025-08-26 15:50:15
BATDEO11,7,63,22176,BATH AND PERSONAL CARE,Deodorants and talc,352,337,5.12,2025-08-26 15:54:15
BATDEO12,7,177,42126,BATH AND PERSONAL CARE,Deodorants and talc,238,208,5.0,2025-08-26 15:48:15
BATDEO13,7,197,43143,BATH AND PERSONAL CARE,Deodorants and talc,219,186,3.11,2025-08-26 15:54:15
BATDEO14,7,131,51352,BATH AND PERSONAL CARE,Deodorants and talc,392,279,5.77,2025-08-26 15:51:15
BATDEO15,7,154,62678,BATH AND PERSONAL CARE,Deodorants and talc,407,375,5.92,2025-08-26 15:53:15
BATDEO16,7,111,30747,BATH AND PERSONAL CARE,Deodorants and talc,277,201,4.07,2025-08-26 15:56:15
BATDEO17,7,66,18678,BATH AND PERSONAL CARE,Deodorants and talc,283,262,2.41,2025-08-26 15:48:15
BATDEO18,7,107,37771,BATH AND PERSONAL CARE,Deodorants and talc,353,341,2.45,2025-08-26 15:56:15
BATDEO19,7,111,44733,BATH AND PERSONAL CARE,Deodorants and talc,403,321,4.22,2025-08-26 15:48:15
BATDEO20,7,131,55675,BATH AND PERSONAL CARE,Deodorants and talc,425,365,4.82,2025-08-26 15:51:15
BATDEO21,7,218,50140,BATH AND PERSONAL CARE,Deodorants and talc,230,175,2.82,2025-08-26 15:56:15
BATDEO22,7,226,73450,BATH AND PERSONAL CARE,Deodorants and talc,325,261,3.59,2025-08-26 15:52:15
BATDEO23,7,180,76680,BATH AND PERSONAL CARE,Deodorants and talc,426,363,2.82,2025-08-26 15:56:15
BATDEO24,7,138,62652,BATH AND PERSONAL CARE,Deodorants and talc,454,337,4.96,2025-08-26 15:55:15
BATDEO25,7,51,10251,BATH AND PERSONAL CARE,Deodorants and talc,201,175,3.15,2025-08-26 15:52:15
BATDEO26,7,123,57564,BATH AND PERSONAL CARE,Deodorants and talc,468,442,4.76,2025-08-26 15:56:15
BATDEO27,7,203,70035,BATH AND PERSONAL CARE,Deodorants and talc,345,252,4.41,2025-08-26 15:52:15
BATDEO28,7,88,41008,BATH AND PERSONAL CARE,Deodorants and talc,466,362,2.69,2025-08-26 15:52:15
BATDEO29,7,69,20769,BATH AND PERSONAL CARE,Deodorants and talc,301,247,3.19,2025-08-26 15:55:15
BATDEO30,7,231,92631,BATH AND PERSONAL CARE,Deodorants and talc,401,296,4.78,2025-08-26 15:50:15
BATDEO31,7,196,89768,BATH AND PERSONAL CARE,Deodorants and talc,458,424,4.49,2025-08-26 15:49:15
BATDEO32,7,160,36000,BATH AND PERSONAL CARE,Deodorants and talc,225,175,4.21,2025-08-26 15:51:15
BATDEO33,7,102,34170,BATH AND PERSONAL CARE,Deodorants and talc,335,282,2.06,2025-08-26 15:48:15
BATDEO34,7,116,45936,BATH AND PERSONAL CARE,Deodorants and talc,396,304,3.49,2025-08-26 15:50:15
BATDEO35,7,76,17404,BATH AND PERSONAL CARE,Deodorants and talc,229,223,4.7,2025-08-26 15:52:15
BATDEO36,7,145,65975,BATH AND PERSONAL CARE,Deodorants and talc,455,343,4.44,2025-08-26 15:52:15
BATDEO37,7,236,56640,BATH AND PERSONAL CARE,Deodorants and talc,240,227,3.08,2025-08-26 15:50:15
