shelf_id,aisle,item_weight,shelf_weight,item_category,item_subcategory,item_visibility,maximum_stock,current_stock,item_price,time_stamp
BATHAI11,7,292,8176,BATH AND PERSONAL CARE,Hairsprays and gels,0.088152,28,27,4.24,2025-08-25 16:05:36
BATHAI12,7,435,9570,BATH AND PERSONAL CARE,Hairsprays and gels,0.162079,22,20,6.45,2025-08-25 16:08:36
BATHAI13,7,112,2464,BATH AND PERSONAL CARE,Hairsprays and gels,0.151125,22,18,6.85,2025-08-25 16:03:36
BATHAI14,7,246,3936,BATH AND PERSONAL CARE,Hairsprays and gels,0.122215,16,13,4.59,2025-08-25 16:09:36
BATHAI15,7,478,8604,BATH AND PERSONAL CARE,Hairsprays and gels,0.1129,18,15,6.52,2025-08-25 16:03:36
BATHAI16,7,188,5076,BATH AND PERSONAL CARE,Hairsprays and gels,0.129334,27,18,3.63,2025-08-25 16:03:36
BATHAI17,7,250,6000,BATH AND PERSONAL CARE,Hairsprays and gels,0.129129,24,19,4.27,2025-08-25 16:06:36
BATHAI18,7,121,2783,BATH AND PERSONAL CARE,Hairsprays and gels,0.059736,23,18,5.69,2025-08-25 16:01:36
BATHAI19,7,427,11102,BATH AND PERSONAL CARE,Hairsprays and gels,0.103936,26,22,4.0,2025-08-25 16:02:36
BATHAI20,7,474,8532,BATH AND PERSONAL CARE,Hairsprays and gels,0.156726,18,13,5.29,2025-08-25 16:04:36
BATHAI21,7,371,9275,BATH AND PERSONAL CARE,Hairsprays and gels,0.098847,25,24,6.93,2025-08-25 16:05:36
BATHAI22,7,278,7506,BATH AND PERSONAL CARE,Hairsprays and gels,0.096885,27,19,3.05,2025-08-25 16:02:36
BATHAI23,7,427,7259,BATH AND PERSONAL CARE,Hairsprays and gels,0.104003,17,12,3.21,2025-08-25 16:06:36
BATHAI24,7,212,5936,BATH AND PERSONAL CARE,Hairsprays and gels,0.071813,28,25,3.08,2025-08-25 16:08:36
BATHAI25,7,152,2280,BATH AND PERSONAL CARE,Hairsprays and gels,0.125144,15,14,4.23,2025-08-25 16:09:36
BATHAI26,7,382,5730,BATH AND PERSONAL CARE,Hairsprays and gels,0.103345,15,14,4.65,2025-08-25 16:05:36
BATDEO1,7,183,3660,BATH AND PERSONAL CARE,Deodorants and talc,0.189741,20,19,3.34,2025-08-25 16:07:36
BATDEO2,7,106,3922,BATH AND PERSONAL CARE,Deodorants and talc,0.188283,37,25,5.51,2025-08-25 16:07:36
BATDEO3,7,118,2596,BATH AND PERSONAL CARE,Deodorants and talc,0.171375,22,17,2.27,2025-08-25 16:10:36
BATDEO4,7,108,3996,BATH AND PERSONAL CARE,Deodorants and talc,0.127887,37,32,3.42,2025-08-25 16:10:36
BATDEO5,7,99,3663,BATH AND PERSONAL CARE,Deodorants and talc,0.17182,37,35,3.73,2025-08-25 16:02:36
BATDEO6,7,68,1768,BATH AND PERSONAL CARE,Deodorants and talc,0.137324,26,22,4.71,2025-08-25 16:03:36
BATDEO7,7,172,6020,BATH AND PERSONAL CARE,Deodorants and talc,0.071004,35,33,2.23,2025-08-25 16:03:36
BATDEO8,7,96,4608,BATH AND PERSONAL CARE,Deodorants and talc,0.131782,48,34,3.53,2025-08-25 16:06:36
BATDEO9,7,82,3034,BATH AND PERSONAL CARE,Deodorants and talc,0.116199,37,30,4.57,2025-08-25 16:08:36
BATDEO10,7,231,8316,BATH AND PERSONAL CARE,Deodorants and talc,0.109003,36,26,4.93,2025-08-25 16:01:36
BATDEO11,7,63,2331,BATH AND PERSONAL CARE,Deodorants and talc,0.175772,37,30,5.12,2025-08-25 16:01:36
BATDEO12,7,177,6018,BATH AND PERSONAL CARE,Deodorants and talc,0.185596,34,31,5.0,2025-08-25 16:06:36
BATDEO13,7,197,7289,BATH AND PERSONAL CARE,Deodorants and talc,0.156849,37,34,3.11,2025-08-25 16:10:36
BATDEO14,7,131,4716,BATH AND PERSONAL CARE,Deodorants and talc,0.189606,36,34,5.77,2025-08-25 16:02:36
BATDEO15,7,154,4158,BATH AND PERSONAL CARE,Deodorants and talc,0.177513,27,20,5.92,2025-08-25 16:02:36
BATDEO16,7,111,3774,BATH AND PERSONAL CARE,Deodorants and talc,0.127797,34,27,4.07,2025-08-25 16:05:36
BATDEO17,7,66,1980,BATH AND PERSONAL CARE,Deodorants and talc,0.123588,30,21,2.41,2025-08-25 16:07:36
BATDEO18,7,107,3852,BATH AND PERSONAL CARE,Deodorants and talc,0.081043,36,25,2.45,2025-08-25 16:06:36
BATDEO19,7,111,2664,BATH AND PERSONAL CARE,Deodorants and talc,0.066174,24,19,4.22,2025-08-25 16:05:36
BATDEO20,7,131,2751,BATH AND PERSONAL CARE,Deodorants and talc,0.188193,21,19,4.82,2025-08-25 16:07:36
BATDEO21,7,218,6540,BATH AND PERSONAL CARE,Deodorants and talc,0.073094,30,24,2.82,2025-08-25 16:03:36
BATDEO22,7,226,9266,BATH AND PERSONAL CARE,Deodorants and talc,0.146143,41,40,3.59,2025-08-25 16:02:36
BATDEO23,7,180,5220,BATH AND PERSONAL CARE,Deodorants and talc,0.063268,29,25,2.82,2025-08-25 16:07:36
BATDEO24,7,138,5382,BATH AND PERSONAL CARE,Deodorants and talc,0.149222,39,34,4.96,2025-08-25 16:02:36
BATDEO25,7,51,1122,BATH AND PERSONAL CARE,Deodorants and talc,0.167137,22,20,3.15,2025-08-25 16:08:36
BATDEO26,7,123,5289,BATH AND PERSONAL CARE,Deodorants and talc,0.137192,43,42,4.76,2025-08-25 16:07:36
BATDEO27,7,203,7714,BATH AND PERSONAL CARE,Deodorants and talc,0.16814,38,31,4.41,2025-08-25 16:01:36
BATDEO28,7,88,2552,BATH AND PERSONAL CARE,Deodorants and talc,0.195341,29,26,2.69,2025-08-25 16:03:36
BATDEO29,7,69,3105,BATH AND PERSONAL CARE,Deodorants and talc,0.065843,45,36,3.19,2025-08-25 16:06:36
BATDEO30,7,231,7854,BATH AND PERSONAL CARE,Deodorants and talc,0.089799,34,27,4.78,2025-08-25 16:07:36
BATDEO31,7,196,5096,BATH AND PERSONAL CARE,Deodorants and talc,0.104362,26,22,4.49,2025-08-25 16:05:36
BATDEO32,7,160,5600,BATH AND PERSONAL CARE,Deodorants and talc,0.169225,35,27,4.21,2025-08-25 16:01:36
BATDEO33,7,102,2856,BATH AND PERSONAL CARE,Deodorants and talc,0.17609,28,24,2.06,2025-08-25 16:01:36
BATDEO34,7,116,2668,BATH AND PERSONAL CARE,Deodorants and talc,0.17576,23,16,3.49,2025-08-25 16:05:36
BATDEO35,7,76,3420,BATH AND PERSONAL CARE,Deodorants and talc,0.14873,45,35,4.7,2025-08-25 16:10:36
BATDEO36,7,145,6960,BATH AND PERSONAL CARE,Deodorants and talc,0.05281,48,40,4.44,2025-08-25 16:02:36
BATDEO37,7,236,10384,BATH AND PERSONAL CARE,Deodorants and talc,0.19794,44,36,3.08,2025-08-25 16:08:36
BATDEO38,7,51,2346,BATH AND PERSONAL CARE,Deodorants and talc,0.160178,46,37,5.46,2025-08-25 16:02:36
BATDEO39,7,114,3648,BATH AND PERSONAL CARE,Deodorants and talc,0.141287,32,22,2.47,2025-08-25 16:05:36
BATDEO40,7,59,1475,BATH AND PERSONAL CARE,Deodorants and talc,0.192602,25,21,4.45,2025-08-25 16:09:36
BATDEO41,7,108,3456,BATH AND PERSONAL CARE,Deodorants and talc,0.192365,32,28,4.95,2025-08-25 16:05:36
BATDEO42,7,97,2522,BATH AND PERSONAL CARE,Deodorants and talc,0.15509,26,20,2.03,2025-08-25 16:04:36
BATDEO43,7,71,2769,BATH AND PERSONAL CARE,Deodorants and talc,0.07535,39,32,4.5,2025-08-25 16:05:36
BATDEO44,7,207,9936,BATH AND PERSONAL CARE,Deodorants and talc,0.14594,48,40,4.72,2025-08-25 16:04:36
BATDEO45,7,77,2695,BATH AND PERSONAL CARE,Deodorants and talc,0.052446,35,29,4.51,2025-08-25 16:01:36
BATDEO46,7,94,2726,BATH AND PERSONAL CARE,Deodorants and talc,0.173398,29,24,4.33,2025-08-25 16:05:36
BATDEO47,7,98,2352,BATH AND PERSONAL CARE,Deodorants and talc,0.101744,24,20,4.17,2025-08-25 16:06:36
BATDEO48,7,132,2772,BATH AND PERSONAL CARE,Deodorants and talc,0.056894,21,15,5.83,2025-08-25 16:04:36
BATDEO49,7,213,9798,BATH AND PERSONAL CARE,Deodorants and talc,0.085811,46,36,4.9,2025-08-25 16:05:36
BATDEO50,7,95,3515,BATH AND PERSONAL CARE,Deodorants and talc,0.135916,37,28,2.75,2025-08-25 16:02:36
BATDEO51,7,81,2673,BATH AND PERSONAL CARE,Deodorants and talc,0.110083,33,23,2.86,2025-08-25 16:09:36
BATDEO52,7,215,6235,BATH AND PERSONAL CARE,Deodorants and talc,0.117214,29,24,2.41,2025-08-25 16:04:36
BATDEO53,7,163,7172,BATH AND PERSONAL CARE,Deodorants and talc,0.147527,44,43,4.97,2025-08-25 16:06:36
BATDEO54,7,227,8853,BATH AND PERSONAL CARE,Deodorants and talc,0.072756,39,37,2.37,2025-08-25 16:02:36
BATDEO55,7,134,5226,BATH AND PERSONAL CARE,Deodorants and talc,0.13144,39,35,5.66,2025-08-25 16:10:36
BATDEO56,7,205,8200,BATH AND PERSONAL CARE,Deodorants and talc,0.135536,40,29,5.45,2025-08-25 16:06:36
BATDEO57,7,181,8869,BATH AND PERSONAL CARE,Deodorants and talc,0.082222,49,47,3.74,2025-08-25 16:08:36
BATDEO58,7,122,5490,BATH AND PERSONAL CARE,Deodorants and talc,0.087924,45,37,3.75,2025-08-25 16:09:36
BATDEO59,7,196,6664,BATH AND PERSONAL CARE,Deodorants and talc,0.195367,34,29,4.36,2025-08-25 16:07:36
BATDEO60,7,66,1716,BATH AND PERSONAL CARE,Deodorants and talc,0.077403,26,22,4.19,2025-08-25 16:01:36
BATDEO61,7,90,3150,BATH AND PERSONAL CARE,Deodorants and talc,0.185903,35,27,2.97,2025-08-25 16:05:36
BATDEO62,7,217,8463,BATH AND PERSONAL CARE,Deodorants and talc,0.199808,39,33,4.62,2025-08-25 16:05:36
BATDEO63,7,200,9200,BATH AND PERSONAL CARE,Deodorants and talc,0.119686,46,41,2.2,2025-08-25 16:03:36
BATDEO64,7,229,7099,BATH AND PERSONAL CARE,Deodorants and talc,0.073662,31,26,2.05,2025-08-25 16:05:36
BATDEO65,7,112,2912,BATH AND PERSONAL CARE,Deodorants and talc,0.101297,26,25,3.42,2025-08-25 16:08:36
BATDEO66,7,159,4293,BATH AND PERSONAL CARE,Deodorants and talc,0.140355,27,23,3.08,2025-08-25 16:05:36
BATDEO67,7,225,8325,BATH AND PERSONAL CARE,Deodorants and talc,0.160174,37,27,5.64,2025-08-25 16:02:36
BATDEO68,7,110,2420,BATH AND PERSONAL CARE,Deodorants and talc,0.093357,22,18,3.7,2025-08-25 16:07:36
BATDEO69,7,111,2553,BATH AND PERSONAL CARE,Deodorants and talc,0.099002,23,18,4.43,2025-08-25 16:03:36
BATDEO70,7,124,5580,BATH AND PERSONAL CARE,Deodorants and talc,0.070538,45,32,4.38,2025-08-25 16:01:36
BATDEO71,7,143,5291,BATH AND PERSONAL CARE,Deodorants and talc,0.161267,37,35,5.81,2025-08-25 16:04:36
BATDEO72,7,187,7480,BATH AND PERSONAL CARE,Deodorants and talc,0.071638,40,29,5.54,2025-08-25 16:10:36
BATDEO73,7,176,7040,BATH AND PERSONAL CARE,Deodorants and talc,0.077057,40,35,5.29,2025-08-25 16:02:36
BATDEO74,7,236,7788,BATH AND PERSONAL CARE,Deodorants and talc,0.126366,33,26,3.13,2025-08-25 16:03:36
BATDEO75,7,223,6021,BATH AND PERSONAL CARE,Deodorants and talc,0.17036,27,23,3.59,2025-08-25 16:07:36
BATDEO76,7,151,3775,BATH AND PERSONAL CARE,Deodorants and talc,0.154517,25,23,4.97,2025-08-25 16:10:36
BATDEO77,7,169,4732,BATH AND PERSONAL CARE,Deodorants and talc,0.198016,28,19,5.95,2025-08-25 16:10:36
BATDEO78,7,57,1539,BATH AND PERSONAL CARE,Deodorants and talc,0.131366,27,21,2.27,2025-08-25 16:06:36
BATDEO79,7,122,2928,BATH AND PERSONAL CARE,Deodorants and talc,0.095157,24,18,2.82,2025-08-25 16:06:36
BATDEO80,7,156,5616,BATH AND PERSONAL CARE,Deodorants and talc,0.105673,36,29,4.15,2025-08-25 16:02:36
BATDEO81,7,162,7452,BATH AND PERSONAL CARE,Deodorants and talc,0.14611,46,34,5.46,2025-08-25 16:08:36
BATDEO82,7,146,4526,BATH AND PERSONAL CARE,Deodorants and talc,0.13496,31,29,5.58,2025-08-25 16:03:36
BATDEO83,7,186,7068,BATH AND PERSONAL CARE,Deodorants and talc,0.192729,38,32,2.14,2025-08-25 16:04:36
BATDEO84,7,236,7788,BATH AND PERSONAL CARE,Deodorants and talc,0.156256,33,31,3.82,2025-08-25 16:02:36
BATDEO85,7,238,11424,BATH AND PERSONAL CARE,Deodorants and talc,0.077766,48,37,5.49,2025-08-25 16:06:36
BATBAT1,7,1000,36000,BATH AND PERSONAL CARE,Bath and shower gels,0.175106,36,32,5.53,2025-08-25 16:02:36
BATBAT2,7,500,27000,BATH AND PERSONAL CARE,Bath and shower gels,0.161423,54,43,4.5,2025-08-25 16:10:36
BATBAT3,7,500,27000,BATH AND PERSONAL CARE,Bath and shower gels,0.085396,54,38,5.25,2025-08-25 16:05:36
BATBAT4,7,250,7750,BATH AND PERSONAL CARE,Bath and shower gels,0.144731,31,22,5.92,2025-08-25 16:07:36
BATBAT5,7,500,26000,BATH AND PERSONAL CARE,Bath and shower gels,0.184736,52,40,6.12,2025-08-25 16:04:36
BATBAT6,7,500,12500,BATH AND PERSONAL CARE,Bath and shower gels,0.158581,25,20,5.93,2025-08-25 16:05:36
BATBAT7,7,500,19000,BATH AND PERSONAL CARE,Bath and shower gels,0.117236,38,26,2.11,2025-08-25 16:06:36
BATBAT8,7,500,26500,BATH AND PERSONAL CARE,Bath and shower gels,0.132956,53,41,4.51,2025-08-25 16:01:36
BATBAT9,7,250,5250,BATH AND PERSONAL CARE,Bath and shower gels,0.083951,21,16,4.35,2025-08-25 16:01:36
BATBAT10,7,1000,36000,BATH AND PERSONAL CARE,Bath and shower gels,0.081245,36,30,3.41,2025-08-25 16:01:36
BATBAT11,7,1000,52000,BATH AND PERSONAL CARE,Bath and shower gels,0.171336,52,46,4.05,2025-08-25 16:10:36
BATBAT12,7,500,21500,BATH AND PERSONAL CARE,Bath and shower gels,0.111238,43,42,4.04,2025-08-25 16:10:36
BATBAT13,7,500,26000,BATH AND PERSONAL CARE,Bath and shower gels,0.177311,52,46,2.8,2025-08-25 16:02:36
BATBAT14,7,250,9000,BATH AND PERSONAL CARE,Bath and shower gels,0.149301,36,30,2.35,2025-08-25 16:07:36
BATBAT15,7,500,18500,BATH AND PERSONAL CARE,Bath and shower gels,0.169442,37,28,6.71,2025-08-25 16:08:36
BATBAT16,7,500,27500,BATH AND PERSONAL CARE,Bath and shower gels,0.103748,55,41,6.41,2025-08-25 16:06:36
BATBAT17,7,250,14750,BATH AND PERSONAL CARE,Bath and shower gels,0.118443,59,54,6.13,2025-08-25 16:01:36
BATBAT18,7,1000,33000,BATH AND PERSONAL CARE,Bath and shower gels,0.08508,33,27,2.55,2025-08-25 16:04:36
BATBAT19,7,250,10250,BATH AND PERSONAL CARE,Bath and shower gels,0.080903,41,31,2.04,2025-08-25 16:09:36
BATBAT20,7,1000,48000,BATH AND PERSONAL CARE,Bath and shower gels,0.194963,48,33,4.58,2025-08-25 16:09:36
BATBAT21,7,1000,22000,BATH AND PERSONAL CARE,Bath and shower gels,0.087893,22,21,3.27,2025-08-25 16:07:36
BATBAT22,7,250,7000,BATH AND PERSONAL CARE,Bath and shower gels,0.176342,28,22,3.77,2025-08-25 16:10:36
BATBAT23,7,250,10250,BATH AND PERSONAL CARE,Bath and shower gels,0.188424,41,38,6.14,2025-08-25 16:03:36
BATBAT24,7,500,16500,BATH AND PERSONAL CARE,Bath and shower gels,0.111011,33,30,6.57,2025-08-25 16:07:36
BATBAT25,7,250,10500,BATH AND PERSONAL CARE,Bath and shower gels,0.093856,42,31,3.63,2025-08-25 16:08:36
BATBAT26,7,500,19000,BATH AND PERSONAL CARE,Bath and shower gels,0.062245,38,27,3.87,2025-08-25 16:06:36
BATBAT27,7,500,27000,BATH AND PERSONAL CARE,Bath and shower gels,0.151214,54,44,6.71,2025-08-25 16:04:36
BATBAT28,7,250,5250,BATH AND PERSONAL CARE,Bath and shower gels,0.091903,21,20,3.59,2025-08-25 16:05:36
BATBAT29,7,250,11500,BATH AND PERSONAL CARE,Bath and shower gels,0.085622,46,40,3.96,2025-08-25 16:02:36
BATBAT30,7,1000,39000,BATH AND PERSONAL CARE,Bath and shower gels,0.112886,39,33,6.14,2025-08-25 16:03:36
BATBAT31,7,1000,50000,BATH AND PERSONAL CARE,Bath and shower gels,0.067861,50,48,2.97,2025-08-25 16:01:36
BATBAT32,7,500,17500,BATH AND PERSONAL CARE,Bath and shower gels,0.187271,35,28,5.97,2025-08-25 16:01:36
BATBAT33,7,1000,42000,BATH AND PERSONAL CARE,Bath and shower gels,0.103133,42,39,6.19,2025-08-25 16:03:36
BATBAT34,7,1000,34000,BATH AND PERSONAL CARE,Bath and shower gels,0.072262,34,30,4.31,2025-08-25 16:09:36
BATBAT35,7,500,20500,BATH AND PERSONAL CARE,Bath and shower gels,0.145003,41,33,4.2,2025-08-25 16:01:36
BATBAT36,7,500,24500,BATH AND PERSONAL CARE,Bath and shower gels,0.063227,49,47,3.48,2025-08-25 16:06:36
BATBAT37,7,1000,32000,BATH AND PERSONAL CARE,Bath and shower gels,0.114226,32,26,5.37,2025-08-25 16:06:36
BATBAT38,7,250,5000,BATH AND PERSONAL CARE,Bath and shower gels,0.07529,20,16,5.61,2025-08-25 16:04:36
BATBAT39,7,1000,32000,BATH AND PERSONAL CARE,Bath and shower gels,0.188121,32,28,4.45,2025-08-25 16:05:36
BATBAT40,7,250,9750,BATH AND PERSONAL CARE,Bath and shower gels,0.105534,39,29,2.83,2025-08-25 16:07:36
BATBAT41,7,250,12750,BATH AND PERSONAL CARE,Bath and shower gels,0.058244,51,49,5.59,2025-08-25 16:02:36
BATBAT42,7,500,27000,BATH AND PERSONAL CARE,Bath and shower gels,0.148817,54,46,5.95,2025-08-25 16:08:36
BATBAT43,7,500,25000,BATH AND PERSONAL CARE,Bath and shower gels,0.147171,50,39,2.81,2025-08-25 16:10:36
BATBAT44,7,250,7250,BATH AND PERSONAL CARE,Bath and shower gels,0.107099,29,27,3.73,2025-08-25 16:09:36
BATBAT45,7,500,19000,BATH AND PERSONAL CARE,Bath and shower gels,0.05874,38,26,2.83,2025-08-25 16:02:36
BATBAT46,7,500,21500,BATH AND PERSONAL CARE,Bath and shower gels,0.194669,43,36,6.41,2025-08-25 16:06:36
BATBAT47,7,500,11000,BATH AND PERSONAL CARE,Bath and shower gels,0.10577,22,19,3.77,2025-08-25 16:06:36
BATBAT48,7,1000,30000,BATH AND PERSONAL CARE,Bath and shower gels,0.109136,30,26,3.11,2025-08-25 16:04:36
BATBAT49,7,250,10500,BATH AND PERSONAL CARE,Bath and shower gels,0.11422,42,36,3.06,2025-08-25 16:09:36
BATBAT50,7,1000,37000,BATH AND PERSONAL CARE,Bath and shower gels,0.12972,37,34,3.23,2025-08-25 16:09:36
BATBAT51,7,1000,23000,BATH AND PERSONAL CARE,Bath and shower gels,0.182737,23,18,3.22,2025-08-25 16:10:36
BATBAT52,7,1000,40000,BATH AND PERSONAL CARE,Bath and shower gels,0.190727,40,31,3.17,2025-08-25 16:09:36
BATBAT53,7,1000,22000,BATH AND PERSONAL CARE,Bath and shower gels,0.086856,22,21,5.75,2025-08-25 16:04:36
BATBAT54,7,1000,55000,BATH AND PERSONAL CARE,Bath and shower gels,0.103846,55,45,4.78,2025-08-25 16:07:36
BATBAT55,7,1000,23000,BATH AND PERSONAL CARE,Bath and shower gels,0.176365,23,21,5.77,2025-08-25 16:01:36
BATBAT56,7,250,11750,BATH AND PERSONAL CARE,Bath and shower gels,0.072227,47,38,4.7,2025-08-25 16:08:36
BATBAT57,7,500,17000,BATH AND PERSONAL CARE,Bath and shower gels,0.160075,34,24,4.06,2025-08-25 16:06:36
BATBAT58,7,500,17500,BATH AND PERSONAL CARE,Bath and shower gels,0.130928,35,26,2.86,2025-08-25 16:10:36
BATBAT59,7,500,27000,BATH AND PERSONAL CARE,Bath and shower gels,0.169934,54,44,3.64,2025-08-25 16:03:36
BATBAT60,7,250,10750,BATH AND PERSONAL CARE,Bath and shower gels,0.070327,43,38,6.35,2025-08-25 16:07:36
BATBAT61,7,500,25000,BATH AND PERSONAL CARE,Bath and shower gels,0.075522,50,37,2.11,2025-08-25 16:06:36
BATBAT62,7,1000,52000,BATH AND PERSONAL CARE,Bath and shower gels,0.094426,52,36,2.58,2025-08-25 16:08:36
BATBAT63,7,250,7500,BATH AND PERSONAL CARE,Bath and shower gels,0.161218,30,27,4.48,2025-08-25 16:06:36
BATBAT64,7,250,10500,BATH AND PERSONAL CARE,Bath and shower gels,0.085594,42,41,3.69,2025-08-25 16:09:36
BATBAT65,7,500,15500,BATH AND PERSONAL CARE,Bath and shower gels,0.110363,31,27,4.56,2025-08-25 16:08:36
BATBAT66,7,250,10500,BATH AND PERSONAL CARE,Bath and shower gels,0.19514,42,33,3.96,2025-08-25 16:06:36
BATBAT67,7,250,7250,BATH AND PERSONAL CARE,Bath and shower gels,0.124192,29,23,5.39,2025-08-25 16:08:36
BATBAT68,7,500,24000,BATH AND PERSONAL CARE,Bath and shower gels,0.081207,48,44,4.54,2025-08-25 16:10:36
BATBAT69,7,250,14000,BATH AND PERSONAL CARE,Bath and shower gels,0.183394,56,48,5.88,2025-08-25 16:05:36
BATBAT70,7,500,15000,BATH AND PERSONAL CARE,Bath and shower gels,0.121396,30,21,5.96,2025-08-25 16:09:36
BATBAT71,7,250,11500,BATH AND PERSONAL CARE,Bath and shower gels,0.193566,46,42,5.37,2025-08-25 16:04:36
BATBAT72,7,1000,38000,BATH AND PERSONAL CARE,Bath and shower gels,0.175249,38,37,4.8,2025-08-25 16:05:36
BATBAT73,7,250,6250,BATH AND PERSONAL CARE,Bath and shower gels,0.143726,25,22,3.11,2025-08-25 16:07:36
BATBAT74,7,500,29500,BATH AND PERSONAL CARE,Bath and shower gels,0.087963,59,53,3.27,2025-08-25 16:07:36
BATBAT75,7,250,10250,BATH AND PERSONAL CARE,Bath and shower gels,0.178959,41,34,5.66,2025-08-25 16:03:36
BATBAT76,7,250,12000,BATH AND PERSONAL CARE,Bath and shower gels,0.080286,48,41,4.68,2025-08-25 16:03:36
BATBAT77,7,250,12250,BATH AND PERSONAL CARE,Bath and shower gels,0.059165,49,40,4.33,2025-08-25 16:01:36
BATBAT78,7,500,29500,BATH AND PERSONAL CARE,Bath and shower gels,0.099977,59,42,6.22,2025-08-25 16:07:36
BATBAT79,7,1000,39000,BATH AND PERSONAL CARE,Bath and shower gels,0.072159,39,38,2.64,2025-08-25 16:01:36
BATBAT80,7,500,24500,BATH AND PERSONAL CARE,Bath and shower gels,0.156306,49,46,5.96,2025-08-25 16:07:36
BATBAT81,7,500,29500,BATH AND PERSONAL CARE,Bath and shower gels,0.081412,59,42,4.55,2025-08-25 16:03:36
BATBAT82,7,1000,48000,BATH AND PERSONAL CARE,Bath and shower gels,0.070651,48,43,6.27,2025-08-25 16:07:36
BATBAT83,7,250,13500,BATH AND PERSONAL CARE,Bath and shower gels,0.188107,54,41,4.42,2025-08-25 16:06:36
BATBAT84,7,1000,35000,BATH AND PERSONAL CARE,Bath and shower gels,0.150129,35,26,2.38,2025-08-25 16:07:36
BATBAT85,7,500,10000,BATH AND PERSONAL CARE,Bath and shower gels,0.154759,20,19,5.24,2025-08-25 16:07:36
BATBAT86,7,500,19500,BATH AND PERSONAL CARE,Bath and shower gels,0.185119,39,35,6.51,2025-08-25 16:03:36
BATBAT87,7,500,26500,BATH AND PERSONAL CARE,Bath and shower gels,0.187894,53,41,2.33,2025-08-25 16:09:36
BATBAT88,7,500,23000,BATH AND PERSONAL CARE,Bath and shower gels,0.106183,46,38,4.4,2025-08-25 16:06:36
BATBAT89,7,1000,50000,BATH AND PERSONAL CARE,Bath and shower gels,0.186766,50,45,4.71,2025-08-25 16:07:36
BATBAT90,7,1000,50000,BATH AND PERSONAL CARE,Bath and shower gels,0.108167,50,41,2.33,2025-08-25 16:07:36
BATBAT91,7,250,8000,BATH AND PERSONAL CARE,Bath and shower gels,0.170739,32,26,6.91,2025-08-25 16:06:36
BATBAT92,7,500,16000,BATH AND PERSONAL CARE,Bath and shower gels,0.197575,32,31,3.88,2025-08-25 16:10:36
BATBOD1,7,144,2736,BATH AND PERSONAL CARE,Body treatments,0.09551,19,16,11.91,2025-08-25 16:08:36
BATBOD2,7,119,2737,BATH AND PERSONAL CARE,Body treatments,0.080078,23,19,11.98,2025-08-25 16:09:36
BATBOD3,7,222,6438,BATH AND PERSONAL CARE,Body treatments,0.18471,29,24,4.34,2025-08-25 16:09:36
BATBOD4,7,422,14348,BATH AND PERSONAL CARE,Body treatments,0.125871,34,27,5.76,2025-08-25 16:10:36
BATBOD5,7,281,9273,BATH AND PERSONAL CARE,Body treatments,0.05474,33,25,9.83,2025-08-25 16:09:36
BATBOD6,7,139,4587,BATH AND PERSONAL CARE,Body treatments,0.187041,33,31,4.55,2025-08-25 16:09:36
BATBOD7,7,161,3220,BATH AND PERSONAL CARE,Body treatments,0.17874,20,16,7.0,2025-08-25 16:02:36
BATBOD8,7,159,3498,BATH AND PERSONAL CARE,Body treatments,0.195894,22,21,9.78,2025-08-25 16:02:36
BATBOD9,7,221,5746,BATH AND PERSONAL CARE,Body treatments,0.104814,26,22,6.8,2025-08-25 16:07:36
BATBOD10,7,195,7605,BATH AND PERSONAL CARE,Body treatments,0.141638,39,29,4.07,2025-08-25 16:06:36
BATBOD11,7,334,10688,BATH AND PERSONAL CARE,Body treatments,0.168205,32,28,10.65,2025-08-25 16:08:36
BATBOD12,7,355,10295,BATH AND PERSONAL CARE,Body treatments,0.115372,29,22,7.87,2025-08-25 16:03:36
BATBOD13,7,447,9387,BATH AND PERSONAL CARE,Body treatments,0.05946,21,14,9.06,2025-08-25 16:03:36
BATBOD14,7,416,9152,BATH AND PERSONAL CARE,Body treatments,0.064247,22,21,4.83,2025-08-25 16:03:36
BATBOD15,7,147,2940,BATH AND PERSONAL CARE,Body treatments,0.095704,20,18,4.53,2025-08-25 16:02:36
BATBOD16,7,235,6345,BATH AND PERSONAL CARE,Body treatments,0.15822,27,21,7.41,2025-08-25 16:09:36
BATBOD17,7,413,13629,BATH AND PERSONAL CARE,Body treatments,0.116854,33,23,10.26,2025-08-25 16:06:36
BATBOD18,7,417,15429,BATH AND PERSONAL CARE,Body treatments,0.079394,37,29,10.42,2025-08-25 16:06:36
BATBOD19,7,413,15694,BATH AND PERSONAL CARE,Body treatments,0.05777,38,27,10.07,2025-08-25 16:08:36
BATBOD20,7,454,12258,BATH AND PERSONAL CARE,Body treatments,0.150629,27,25,9.37,2025-08-25 16:04:36
BATBOD21,7,291,5529,BATH AND PERSONAL CARE,Body treatments,0.146131,19,17,9.71,2025-08-25 16:04:36
BATBOD22,7,158,5372,BATH AND PERSONAL CARE,Body treatments,0.10667,34,33,5.36,2025-08-25 16:08:36
BATBOD23,7,364,8008,BATH AND PERSONAL CARE,Body treatments,0.059968,22,16,6.78,2025-08-25 16:07:36
BATBOD24,7,489,9780,BATH AND PERSONAL CARE,Body treatments,0.18223,20,14,10.0,2025-08-25 16:05:36
BATBOD25,7,499,11976,BATH AND PERSONAL CARE,Body treatments,0.106593,24,18,10.07,2025-08-25 16:05:36
