shelf_id,discount_date,discount
VINFRY0911,2025-03-31,0.1
SAVCHI0914,2025-03-31,0.1905
SAVCHI0915,2025-03-31,0.1
SAVCHI0919,2025-03-31,0.25
SAVPOP0922,2025-03-31,0.2
SAVPOP0923,2025-03-31,0.25
PETWET0931,2025-03-31,0.1
PETCAT0942,2025-03-31,0.1736
PETWET0946,2025-03-31,0.2357
CANCOR0967,2025-03-31,0.1
CANOTH0970,2025-03-31,0.15
CANVEG0979,2025-03-31,0.15
CANSWE0982,2025-03-31,0.1891
CANOLI0988,2025-03-31,0.1
CANCON0989,2025-03-31,0.15
CANCAP0992,2025-03-31,0.1
CANTUN0998,2025-03-31,0.1056
CANMAC1013,2025-03-31,0.1417
CANOTH1017,2025-03-31,0.25
CANOTH1018,2025-03-31,0.15
REFFRE1036,2025-03-31,0.3005
REFCHE1048,2025-03-31,0.1938
REFCHE1050,2025-03-31,0.1067
FROFRO1069,2025-03-31,0.2
FROFRO1070,2025-03-31,0.25
FROFRO1073,2025-03-31,0.25
FROFRO1077,2025-03-31,0.3331
FROICE1084,2025-03-31,0.3053
MEAPOR1109,2025-03-31,0.1
MEACHI1115,2025-03-31,0.2214
MEASAU1120,2025-03-31,0.1133
MEACOL1126,2025-03-31,0.1174
FISSMO1141,2025-03-31,0.15
FISSMO1142,2025-03-31,0.2
BEVWAT0002,2025-04-01,0.2
BEVWAT0007,2025-04-01,0.25
BEVFRU0017,2025-04-01,0.0905
BEVCOL0018,2025-04-01,0.2689
BEVCOL0020,2025-04-01,0.1322
BEVICE0025,2025-04-01,0.2764
BEVENE0032,2025-04-01,0.3449
BEVENE0033,2025-04-01,0.15
BEVFLA0036,2025-04-01,0.25
BEVJUI0046,2025-04-01,0.25
SPINON0053,2025-04-01,0.2849
SPIGRA0066,2025-04-01,0.15
SPIAMA0074,2025-04-01,0.0605
SPIAMA0076,2025-04-01,0.0986
SPIVOD0080,2025-04-01,0.2
BEESTA0092,2025-04-01,0.15
BEEIMP0104,2025-04-01,0.293
BEEIMP0105,2025-04-01,0.1615
WINWHI0119,2025-04-01,0.25
WINRED0149,2025-04-01,0.2
WINRED0163,2025-04-01,0.25
WINROS0177,2025-04-01,0.1
HOUTIS0209,2025-04-01,0.2
HOUNAP0214,2025-04-01,0.25
BATSAN0234,2025-04-01,0.25
BATSAN0237,2025-04-01,0.1
BATLIQ0255,2025-04-01,0.1238
BATSHA0284,2025-04-01,0.0652
BATHAI0300,2025-04-01,0.1
BATDEO0309,2025-04-01,0.1706
BATDEO0310,2025-04-01,0.2
BATDEO0313,2025-04-01,0.2
BATDEO0316,2025-04-01,0.15
BATBAT0326,2025-04-01,0.1698
BATBAT0328,2025-04-01,0.2741
BATBOD0338,2025-04-01,0.15
BATRAZ0356,2025-04-01,0.0793
BATAFT0367,2025-04-01,0.25
LAULIQ0379,2025-04-01,0.1102
LAUPOW0384,2025-04-01,0.327
LAUBLE0401,2025-04-01,0.2
HOUDIS0415,2025-04-01,0.0767
HOUGLA0444,2025-04-01,0.3085
HOUINS0446,2025-04-01,0.2
HOUINS0448,2025-04-01,0.25
HOUSPO0461,2025-04-01,0.2908
BABPAS0476,2025-04-01,0.2
BABHOM0483,2025-04-01,0.1
BABHOM0484,2025-04-01,0.1
BABHOM0487,2025-04-01,0.2057
BABCAR0496,2025-04-01,0.304
FRUCHE0502,2025-04-01,0.2
FRUONI0516,2025-04-01,0.2418
FRUEGG0525,2025-04-01,0.1
FRUBRO0530,2025-04-01,0.1
FRULET0533,2025-04-01,0.1
FRUREA0541,2025-04-01,0.25
LONDRI0562,2025-04-01,0.1
LONNUT0569,2025-04-01,0.2888
LONDRI0578,2025-04-01,0.3252
LONSEE0581,2025-04-01,0.25
SWESNA0595,2025-04-01,0.3482
SWEREA0599,2025-04-01,0.25
SWEPUD0657,2025-04-01,0.2
SWECHO0662,2025-04-01,0.25
SWECER0674,2025-04-01,0.278
SWECER0676,2025-04-01,0.25
SWERUS0685,2025-04-01,0.2
SWEHON0696,2025-04-01,0.1
FLOYEA0710,2025-04-01,0.1298
FLOYEA0711,2025-04-01,0.1368
PASRIC0717,2025-04-01,0.1
PASRIC0723,2025-04-01,0.1086
PASPAS0734,2025-04-01,0.1183
PASPAS0739,2025-04-01,0.1
PASEGG0750,2025-04-01,0.15
PASEGG0752,2025-04-01,0.0513
GLURIC0774,2025-04-01,0.1
GLUSAV0776,2025-04-01,0.1686
BREBRE0781,2025-04-01,0.1139
BREFLA0787,2025-04-01,0.2571
BRELON0801,2025-04-01,0.2
BREBRE0803,2025-04-01,0.2
BRECRA0807,2025-04-01,0.0616
BRETAR0812,2025-04-01,0.1
HOTDEC0818,2025-04-01,0.1
HOTINS0831,2025-04-01,0.15
HOTBAR0833,2025-04-01,0.15
HOTOTH0848,2025-04-01,0.2427
SAUMAY0851,2025-04-01,0.1
SAUMUS0856,2025-04-01,0.25
SAUOTH0864,2025-04-01,0.3102
PASREA0872,2025-04-01,0.2
PASTOM0875,2025-04-01,0.15
PASTOM0877,2025-04-01,0.2
PASTOM0878,2025-04-01,0.2
SPISPI0886,2025-04-01,0.173
SPIHER0887,2025-04-01,0.3223
SPIHER0888,2025-04-01,0.1635
SPIFLA0892,2025-04-01,0.25
VINBAL0896,2025-04-01,0.3045
VINVIN0899,2025-04-01,0.15
VINOLI0904,2025-04-01,0.1
VINOLI0906,2025-04-01,0.171
SAVCHI0914,2025-04-01,0.1905
PETCAT0942,2025-04-01,0.1736
PETWET0946,2025-04-01,0.2357
CANCOR0967,2025-04-01,0.1
CANOTH0971,2025-04-01,0.2
CANOTH0972,2025-04-01,0.1
CANVEG0974,2025-04-01,0.2
CANVEG0975,2025-04-01,0.1
CANVEG0981,2025-04-01,0.1
CANSWE0982,2025-04-01,0.1891
CANOLI0986,2025-04-01,0.1
CANCAP0991,2025-04-01,0.25
CANTUN0997,2025-04-01,0.15
CANTUN0998,2025-04-01,0.1056
CANMAC1013,2025-04-01,0.1417
REFFRE1036,2025-04-01,0.3005
REFCHE1045,2025-04-01,0.2
REFCHE1046,2025-04-01,0.25
REFCHE1048,2025-04-01,0.1938
REFCHE1050,2025-04-01,0.1067
REFCHE1060,2025-04-01,0.25
REFFRE1065,2025-04-01,0.2
FROFRO1069,2025-04-01,0.2
FROFRO1077,2025-04-01,0.3331
FROICE1080,2025-04-01,0.15
FROICE1084,2025-04-01,0.3053
FROICE1087,2025-04-01,0.1
FROFRO1094,2025-04-01,0.15
FROFRO1097,2025-04-01,0.25
MEACHI1112,2025-04-01,0.2
MEACHI1115,2025-04-01,0.2214
MEASAU1120,2025-04-01,0.1133
MEACOL1126,2025-04-01,0.1174
MEACOL1130,2025-04-01,0.2
FISFRE1136,2025-04-01,0.2
FISSMO1141,2025-04-01,0.2
FISSMO1142,2025-04-01,0.25
BEVWAT0003,2025-04-02,0.15
BEVWAT0006,2025-04-02,0.2
BEVFRU0016,2025-04-02,0.15
BEVFRU0017,2025-04-02,0.0905
BEVCOL0018,2025-04-02,0.2689
BEVCOL0019,2025-04-02,0.2
BEVCOL0020,2025-04-02,0.1322
BEVICE0025,2025-04-02,0.2764
BEVENE0032,2025-04-02,0.3449
BEVFLA0036,2025-04-02,0.1
BEVJUI0038,2025-04-02,0.2
BEVJUI0041,2025-04-02,0.1
SPINON0053,2025-04-02,0.2849
SPIAMA0074,2025-04-02,0.0605
SPIAMA0076,2025-04-02,0.0986
BEESTA0094,2025-04-02,0.25
BEEPRE0100,2025-04-02,0.2
BEEIMP0104,2025-04-02,0.293
BEEIMP0105,2025-04-02,0.1615
WINWHI0125,2025-04-02,0.1
WINWHI0133,2025-04-02,0.25
WINSPA0137,2025-04-02,0.2
WINRED0163,2025-04-02,0.1264
WINSPA0180,2025-04-02,0.1
LONLON0186,2025-04-02,0.2
LONPLA0197,2025-04-02,0.2
HOUTIS0209,2025-04-02,0.1
HOUTIS0211,2025-04-02,0.15
HOUFRE0222,2025-04-02,0.25
BATSAN0237,2025-04-02,0.15
BATCOT0246,2025-04-02,0.25
BATLIQ0252,2025-04-02,0.2
BATLIQ0255,2025-04-02,0.1238
BATINT0256,2025-04-02,0.25
BATINT0258,2025-04-02,0.2
BATMOU0270,2025-04-02,0.25
BATTOO0278,2025-04-02,0.1
BATSHA0281,2025-04-02,0.25
BATSHA0284,2025-04-02,0.0652
BATSHA0288,2025-04-02,0.2
BATDEO0309,2025-04-02,0.1706
BATDEO0316,2025-04-02,0.1
BATBAT0326,2025-04-02,0.1698
BATBAT0328,2025-04-02,0.2741
BATBAT0329,2025-04-02,0.25
BATACE0351,2025-04-02,0.15
BATRAZ0356,2025-04-02,0.0793
BATAFT0367,2025-04-02,0.15
LAULIQ0379,2025-04-02,0.1102
LAUPOW0384,2025-04-02,0.327
LAUFAB0389,2025-04-02,0.15
HOUDIS0415,2025-04-02,0.0767
HOUDIS0417,2025-04-02,0.2
HOUAIR0433,2025-04-02,0.15
HOUANT0435,2025-04-02,0.25
HOUDET0440,2025-04-02,0.15
HOUGLA0444,2025-04-02,0.3085
HOUGLO0454,2025-04-02,0.1
HOUSPO0461,2025-04-02,0.2908
BABPAS0474,2025-04-02,0.25
BABBAB0477,2025-04-02,0.15
BABBAB0480,2025-04-02,0.25
BABHOM0487,2025-04-02,0.2057
BABCAR0496,2025-04-02,0.304
BABCAR0498,2025-04-02,0.2
FRUKIW0509,2025-04-02,0.25
FRUONI0516,2025-04-02,0.2418
FRURAD0519,2025-04-02,0.15
FRURAD0534,2025-04-02,0.15
LONNUT0566,2025-04-02,0.15
LONNUT0569,2025-04-02,0.2888
LONOTH0574,2025-04-02,0.25
LONOTH0576,2025-04-02,0.2
LONDRI0578,2025-04-02,0.3252
SWESNA0595,2025-04-02,0.3482
SWEREA0598,2025-04-02,0.1
SWECOO0609,2025-04-02,0.1
SWESNA0636,2025-04-02,0.15
SWESNA0638,2025-04-02,0.1
SWECHO0662,2025-04-02,0.1
SWECHO0669,2025-04-02,0.25
SWECER0674,2025-04-02,0.278
SWERUS0683,2025-04-02,0.15
SWEHON0697,2025-04-02,0.25
FLOYEA0710,2025-04-02,0.1298
FLOYEA0711,2025-04-02,0.1368
FLOYEA0712,2025-04-02,0.1
FLOSAL0714,2025-04-02,0.25
PASRIC0719,2025-04-02,0.25
PASRIC0723,2025-04-02,0.1086
PASPAS0734,2025-04-02,0.1183
PASEGG0752,2025-04-02,0.0513
PASSOU0758,2025-04-02,0.1
PASSTO0765,2025-04-02,0.15
GLUSAV0776,2025-04-02,0.1686
BREBRE0781,2025-04-02,0.1139
BREFLA0787,2025-04-02,0.2571
BRECRA0807,2025-04-02,0.0616
HOTGRO0816,2025-04-02,0.1
HOTCOF0821,2025-04-02,0.2
HOTCOF0826,2025-04-02,0.15
HOTBAR0832,2025-04-02,0.2
HOTOTH0848,2025-04-02,0.2427
SAUOTH0864,2025-04-02,0.3102
PASTOM0875,2025-04-02,0.1124
SPISPI0886,2025-04-02,0.173
SPIHER0887,2025-04-02,0.3223
SPIHER0888,2025-04-02,0.1635
VINBAL0896,2025-04-02,0.3045
VINOLI0906,2025-04-02,0.171
SAVCHI0912,2025-04-02,0.2
SAVCHI0914,2025-04-02,0.1905
SAVCHI0915,2025-04-02,0.15
SAVCHI0917,2025-04-02,0.15
SAVPOP0923,2025-04-02,0.15
PETWET0935,2025-04-02,0.15
PETCAT0942,2025-04-02,0.1736
PETWET0946,2025-04-02,0.2357
PETDOG0957,2025-04-02,0.2
PETCAT0959,2025-04-02,0.2
CANSWE0982,2025-04-02,0.1891
CANTUN0998,2025-04-02,0.1056
CANMAC1012,2025-04-02,0.2
CANMAC1013,2025-04-02,0.1417
REFEGG1032,2025-04-02,0.1
REFFRE1034,2025-04-02,0.15
REFFRE1036,2025-04-02,0.3005
REFCHE1048,2025-04-02,0.1938
REFCHE1050,2025-04-02,0.1067
REFPIE1062,2025-04-02,0.1
FROFRO1075,2025-04-02,0.25
FROFRO1077,2025-04-02,0.3331
FROICE1084,2025-04-02,0.3053
FROFRO1098,2025-04-02,0.1
MEACHI1111,2025-04-02,0.25
MEACHI1115,2025-04-02,0.2214
MEASAU1120,2025-04-02,0.1133
MEACOL1126,2025-04-02,0.1174
FISSHE1138,2025-04-02,0.2
BEVWAT0006,2025-04-03,0.25
BEVFRU0017,2025-04-03,0.0905
BEVCOL0018,2025-04-03,0.2689
BEVCOL0019,2025-04-03,0.15
BEVCOL0020,2025-04-03,0.1322
BEVICE0025,2025-04-03,0.2764
BEVENE0031,2025-04-03,0.1
BEVENE0032,2025-04-03,0.3449
BEVJUI0043,2025-04-03,0.2
BEVJUI0045,2025-04-03,0.25
BEVJUI0047,2025-04-03,0.15
SPINON0053,2025-04-03,0.2849
SPIALC0055,2025-04-03,0.15
SPIGRA0067,2025-04-03,0.25
SPIAMA0074,2025-04-03,0.0605
SPIAMA0076,2025-04-03,0.0986
BEEPRE0095,2025-04-03,0.15
BEEIMP0104,2025-04-03,0.293
BEEIMP0105,2025-04-03,0.1615
WINWHI0124,2025-04-03,0.25
WINWHI0133,2025-04-03,0.1
WINSPA0139,2025-04-03,0.2
WINRED0147,2025-04-03,0.1
WINRED0156,2025-04-03,0.1
WINRED0163,2025-04-03,0.1264
WINROS0176,2025-04-03,0.25
WINSPA0181,2025-04-03,0.15
BATLIQ0255,2025-04-03,0.1238
BATTOO0272,2025-04-03,0.2
BATSHA0284,2025-04-03,0.0652
BATSHA0287,2025-04-03,0.1
BATHAI0305,2025-04-03,0.25
BATDEO0309,2025-04-03,0.1706
BATDEO0316,2025-04-03,0.2
BATBAT0326,2025-04-03,0.1698
BATBAT0328,2025-04-03,0.2741
BATBAT0331,2025-04-03,0.15
BATBOD0340,2025-04-03,0.25
BATRAZ0356,2025-04-03,0.0793
BATTRA0372,2025-04-03,0.15
LAULIQ0379,2025-04-03,0.1102
LAUPOW0384,2025-04-03,0.327
LAUDES0387,2025-04-03,0.1
HOUBLE0406,2025-04-03,0.15
HOUDIS0415,2025-04-03,0.0767
HOUDIS0417,2025-04-03,0.1
HOUAIR0431,2025-04-03,0.1
HOUGLA0444,2025-04-03,0.3085
HOUSPO0461,2025-04-03,0.2908
BABCOO0470,2025-04-03,0.25
BABHOM0487,2025-04-03,0.2057
BABHOM0493,2025-04-03,0.25
BABCAR0496,2025-04-03,0.304
FRUPLU0505,2025-04-03,0.25
FRUONI0516,2025-04-03,0.2418
FRUCUC0523,2025-04-03,0.1
FRUCAB0529,2025-04-03,0.15
LONCAN0557,2025-04-03,0.25
LONDRI0564,2025-04-03,0.2
LONNUT0569,2025-04-03,0.2888
LONOTH0575,2025-04-03,0.25
LONDRI0578,2025-04-03,0.3252
SWESNA0595,2025-04-03,0.3482
SWESNA0596,2025-04-03,0.1
SWECOO0607,2025-04-03,0.1
SWECOO0608,2025-04-03,0.15
SWECOO0616,2025-04-03,0.15
SWEIND0626,2025-04-03,0.2
SWESNA0632,2025-04-03,0.2
SWESNA0633,2025-04-03,0.25
SWESNA0635,2025-04-03,0.15
SWECAN0643,2025-04-03,0.1
SWECER0674,2025-04-03,0.278
SWECER0676,2025-04-03,0.25
SWECER0677,2025-04-03,0.15
SWERUS0683,2025-04-03,0.1
SWEJAM0692,2025-04-03,0.15
FLOFLO0704,2025-04-03,0.1
FLOYEA0710,2025-04-03,0.1298
FLOYEA0711,2025-04-03,0.1368
FLOYEA0713,2025-04-03,0.25
PASRIC0722,2025-04-03,0.2
PASRIC0723,2025-04-03,0.1086
PASSPE0725,2025-04-03,0.2
PASSPE0726,2025-04-03,0.25
PASPAS0734,2025-04-03,0.1183
PASPAS0735,2025-04-03,0.25
PASEGG0748,2025-04-03,0.2
PASEGG0750,2025-04-03,0.2
PASEGG0752,2025-04-03,0.0513
PASSOU0755,2025-04-03,0.15
PASSTO0764,2025-04-03,0.15
GLUSAV0776,2025-04-03,0.1686
BREBRE0781,2025-04-03,0.1139
BREFLA0787,2025-04-03,0.2571
BRERIC0790,2025-04-03,0.25
BREPAC0799,2025-04-03,0.1
BRECRA0807,2025-04-03,0.0616
BRETAR0810,2025-04-03,0.2
HOTGRO0816,2025-04-03,0.2
HOTCOF0820,2025-04-03,0.25
HOTCOF0823,2025-04-03,0.25
HOTDEC0840,2025-04-03,0.25
HOTOTH0848,2025-04-03,0.2427
HOTOTH0849,2025-04-03,0.2
SAUMAY0851,2025-04-03,0.2
SAUOTH0864,2025-04-03,0.3102
PASTOM0875,2025-04-03,0.1124
PASTOM0881,2025-04-03,0.2
SPISPI0886,2025-04-03,0.173
SPIHER0887,2025-04-03,0.3223
SPIHER0888,2025-04-03,0.1635
SPIFLA0893,2025-04-03,0.25
VINWHI0894,2025-04-03,0.25
VINBAL0896,2025-04-03,0.3045
VINOLI0906,2025-04-03,0.171
SAVCHI0914,2025-04-03,0.1905
PETWET0930,2025-04-03,0.15
PETWET0932,2025-04-03,0.2
PETDRY0939,2025-04-03,0.1
PETCAT0942,2025-04-03,0.1736
PETWET0945,2025-04-03,0.1
PETWET0946,2025-04-03,0.2357
CANPEE0961,2025-04-03,0.2
CANSWE0982,2025-04-03,0.1891
CANCON0990,2025-04-03,0.15
CANTUN0998,2025-04-03,0.1056
CANMAC1013,2025-04-03,0.1417
REFYOG1027,2025-04-03,0.2
REFEGG1031,2025-04-03,0.2
REFFRE1036,2025-04-03,0.3005
REFFRE1038,2025-04-03,0.1
REFCHE1047,2025-04-03,0.1
REFCHE1048,2025-04-03,0.1938
REFCHE1049,2025-04-03,0.25
REFCHE1050,2025-04-03,0.1067
FROFRO1068,2025-04-03,0.2
FROFRO1069,2025-04-03,0.15
FROFRO1075,2025-04-03,0.25
FROFRO1077,2025-04-03,0.3331
FROICE1084,2025-04-03,0.3053
MEAPOR1106,2025-04-03,0.2
MEACHI1115,2025-04-03,0.2214
MEASAU1120,2025-04-03,0.1133
MEACOL1126,2025-04-03,0.1174
FISSHE1139,2025-04-03,0.1
BEVFRU0017,2025-04-04,0.15
BEVCOL0018,2025-04-04,0.2689
BEVCOL0020,2025-04-04,0.1322
BEVICE0025,2025-04-04,0.2764
BEVENE0032,2025-04-04,0.3449
SPINON0053,2025-04-04,0.2849
SPILIQ0062,2025-04-04,0.25
SPIGRA0069,2025-04-04,0.25
SPIAMA0074,2025-04-04,0.0605
SPIAMA0076,2025-04-04,0.0986
SPIAMA0077,2025-04-04,0.15
SPIGIN0078,2025-04-04,0.1
BEESTA0086,2025-04-04,0.15
BEESTA0091,2025-04-04,0.15
BEEPRE0099,2025-04-04,0.1
BEEIMP0104,2025-04-04,0.293
BEEIMP0105,2025-04-04,0.2
BEEIMP0108,2025-04-04,0.1
WINWHI0127,2025-04-04,0.1
WINRED0141,2025-04-04,0.25
WINRED0150,2025-04-04,0.1
WINRED0163,2025-04-04,0.1264
WINSPA0182,2025-04-04,0.15
LONLON0186,2025-04-04,0.2
LONLON0191,2025-04-04,0.1
LONLON0192,2025-04-04,0.15
HOUTIS0208,2025-04-04,0.25
HOUFRE0222,2025-04-04,0.25
BATWIP0228,2025-04-04,0.25
BATSAN0232,2025-04-04,0.15
BATADU0239,2025-04-04,0.2
BATLIQ0255,2025-04-04,0.1238
BATTOO0264,2025-04-04,0.1
BATSHA0283,2025-04-04,0.25
BATSHA0284,2025-04-04,0.0652
BATSHA0288,2025-04-04,0.2
BATCON0296,2025-04-04,0.1
BATDEO0309,2025-04-04,0.1706
BATDEO0310,2025-04-04,0.15
BATBAT0326,2025-04-04,0.1698
BATBAT0328,2025-04-04,0.2741
BATBOD0336,2025-04-04,0.1
BATPRE0353,2025-04-04,0.2
BATRAZ0356,2025-04-04,0.0793
BATRAZ0360,2025-04-04,0.15
BATRAZ0361,2025-04-04,0.15
LAULIQ0379,2025-04-04,0.1102
LAULIQ0381,2025-04-04,0.2
LAUPOW0384,2025-04-04,0.327
LAUFAB0392,2025-04-04,0.25
LAUSTA0403,2025-04-04,0.2
HOUBLE0407,2025-04-04,0.1
HOUBLE0408,2025-04-04,0.15
HOUDIS0415,2025-04-04,0.0767
HOUDIS0417,2025-04-04,0.25
HOUBAT0424,2025-04-04,0.1
HOUANT0435,2025-04-04,0.25
HOUGLA0444,2025-04-04,0.3085
HOUINS0449,2025-04-04,0.2
HOUSPO0461,2025-04-04,0.2908
BABPAS0475,2025-04-04,0.1
BABHOM0487,2025-04-04,0.2057
BABCAR0496,2025-04-04,0.304
FRUCHE0502,2025-04-04,0.2
FRUPOT0515,2025-04-04,0.2
FRUONI0516,2025-04-04,0.2418
FRUORA0535,2025-04-04,0.25
LONFRU0558,2025-04-04,0.1
LONDRI0563,2025-04-04,0.1
LONNUT0569,2025-04-04,0.2888
LONDRI0578,2025-04-04,0.3252
SWESNA0595,2025-04-04,0.3482
SWECOO0603,2025-04-04,0.15
SWECOO0613,2025-04-04,0.2
SWEIND0620,2025-04-04,0.2
SWECHO0669,2025-04-04,0.1
SWECER0674,2025-04-04,0.278
FLOYEA0710,2025-04-04,0.1298
FLOYEA0711,2025-04-04,0.1368
FLOSAL0716,2025-04-04,0.25
PASRIC0723,2025-04-04,0.1086
PASPAS0731,2025-04-04,0.25
PASPAS0734,2025-04-04,0.25
PASPAS0735,2025-04-04,0.15
PASPAS0739,2025-04-04,0.2
PASPAS0742,2025-04-04,0.25
PASEGG0752,2025-04-04,0.0513
GLURIC0774,2025-04-04,0.2
GLUSAV0775,2025-04-04,0.25
GLUSAV0776,2025-04-04,0.1686
GLUSWE0779,2025-04-04,0.1
GLUSWE0780,2025-04-04,0.2
BREBRE0781,2025-04-04,0.1139
BREFLA0787,2025-04-04,0.2571
BREPAC0797,2025-04-04,0.15
BRECRA0807,2025-04-04,0.0616
HOTCOF0819,2025-04-04,0.25
HOTCOF0826,2025-04-04,0.15
HOTOTH0848,2025-04-04,0.2427
SAUMUS0856,2025-04-04,0.25
SAUOTH0864,2025-04-04,0.3102
PASTOM0875,2025-04-04,0.1124
PASTOM0883,2025-04-04,0.15
SPISPI0886,2025-04-04,0.173
SPIHER0887,2025-04-04,0.3223
SPIHER0888,2025-04-04,0.1635
VINBAL0896,2025-04-04,0.3045
VINOLI0902,2025-04-04,0.15
VINOLI0904,2025-04-04,0.2
VINOLI0906,2025-04-04,0.171
SAVCHI0914,2025-04-04,0.1905
SAVCHI0917,2025-04-04,0.15
SAVCHI0920,2025-04-04,0.15
PETDRY0938,2025-04-04,0.1
PETDRY0939,2025-04-04,0.2
PETCAT0942,2025-04-04,0.1736
PETWET0946,2025-04-04,0.2357
CANVEG0979,2025-04-04,0.25
CANVEG0981,2025-04-04,0.1
CANSWE0982,2025-04-04,0.1891
CANSWE0983,2025-04-04,0.1
CANOLI0988,2025-04-04,0.2
CANCON0990,2025-04-04,0.25
CANTUN0996,2025-04-04,0.2
CANTUN0998,2025-04-04,0.1056
CANTUN1000,2025-04-04,0.1
CANMAC1013,2025-04-04,0.1417
CANOTH1017,2025-04-04,0.1
REFFRE1036,2025-04-04,0.3005
REFCHE1047,2025-04-04,0.1
REFCHE1048,2025-04-04,0.1938
REFCHE1050,2025-04-04,0.1067
REFCHE1055,2025-04-04,0.2
REFCHE1058,2025-04-04,0.2
REFCHE1059,2025-04-04,0.2
REFFRE1066,2025-04-04,0.15
FROFRO1071,2025-04-04,0.1
FROFRO1075,2025-04-04,0.2
FROFRO1077,2025-04-04,0.3331
FROICE1082,2025-04-04,0.2
FROICE1084,2025-04-04,0.3053
FROFRO1093,2025-04-04,0.25
MEABEE1100,2025-04-04,0.2
MEACHI1115,2025-04-04,0.2214
MEASAU1120,2025-04-04,0.1133
MEACOL1126,2025-04-04,0.1174
FISFRE1135,2025-04-04,0.1
FISFRE1137,2025-04-04,0.2
BEVWAT0002,2025-04-05,0.15
BEVWAT0004,2025-04-05,0.25
BEVWAT0007,2025-04-05,0.15
BEVFRU0009,2025-04-05,0.2
BEVFRU0012,2025-04-05,0.1
BEVFRU0017,2025-04-05,0.0905
BEVCOL0018,2025-04-05,0.2689
BEVCOL0020,2025-04-05,0.1322
BEVCOL0021,2025-04-05,0.1
BEVICE0025,2025-04-05,0.2764
BEVICE0027,2025-04-05,0.15
BEVENE0032,2025-04-05,0.3449
BEVENE0034,2025-04-05,0.15
BEVJUI0043,2025-04-05,0.1
SPINON0053,2025-04-05,0.2849
SPIAMA0074,2025-04-05,0.0605
SPIAMA0076,2025-04-05,0.1
SPIGIN0078,2025-04-05,0.25
SPIRUM0083,2025-04-05,0.15
BEEPRE0097,2025-04-05,0.15
BEEIMP0104,2025-04-05,0.293
BEEIMP0105,2025-04-05,0.1615
BEEIMP0110,2025-04-05,0.2
WINWHI0128,2025-04-05,0.15
WINSPA0135,2025-04-05,0.1
WINRED0163,2025-04-05,0.1264
WINSPA0165,2025-04-05,0.25
WINROS0177,2025-04-05,0.2
WINSPA0182,2025-04-05,0.15
LONLON0185,2025-04-05,0.15
LONPLA0197,2025-04-05,0.1
HOUNAP0214,2025-04-05,0.1
HOUFRE0222,2025-04-05,0.2
BATLIQ0255,2025-04-05,0.1238
BATTOO0267,2025-04-05,0.25
BATTOO0277,2025-04-05,0.1
BATSHA0284,2025-04-05,0.0652
BATCON0298,2025-04-05,0.15
BATHAI0304,2025-04-05,0.1
BATHAI0307,2025-04-05,0.25
BATDEO0309,2025-04-05,0.1706
BATDEO0314,2025-04-05,0.15
BATBAT0326,2025-04-05,0.1698
BATBAT0328,2025-04-05,0.2741
BATBAT0333,2025-04-05,0.1
BATBOD0338,2025-04-05,0.15
BATCLE0349,2025-04-05,0.25
BATRAZ0356,2025-04-05,0.0793
LAUHAN0376,2025-04-05,0.1
LAULIQ0379,2025-04-05,0.1102
LAUPOW0384,2025-04-05,0.327
HOUDIS0415,2025-04-05,0.0767
HOUDIS0422,2025-04-05,0.1
HOUBAT0425,2025-04-05,0.15
HOUAIR0431,2025-04-05,0.15
HOUGLA0444,2025-04-05,0.3085
HOUSPO0461,2025-04-05,0.2908
BABDIA0464,2025-04-05,0.25
BABDIA0465,2025-04-05,0.25
BABPAS0473,2025-04-05,0.25
BABHOM0487,2025-04-05,0.2057
BABCAR0496,2025-04-05,0.304
FRUMEL0513,2025-04-05,0.15
FRUONI0516,2025-04-05,0.2418
FRUCUC0523,2025-04-05,0.1
FRUZUC0526,2025-04-05,0.25
FRULET0533,2025-04-05,0.25
FRUREA0542,2025-04-05,0.1
FRUREA0543,2025-04-05,0.15
LONNUT0569,2025-04-05,0.2888
LONOTH0572,2025-04-05,0.15
LONDRI0578,2025-04-05,0.3252
SWESNA0591,2025-04-05,0.15
SWESNA0595,2025-04-05,0.3482
SWECOO0601,2025-04-05,0.15
SWECOO0602,2025-04-05,0.2
SWESNA0633,2025-04-05,0.2
SWECAN0642,2025-04-05,0.2
SWECAN0644,2025-04-05,0.2
SWECHO0663,2025-04-05,0.15
SWECER0674,2025-04-05,0.278
FLOYEA0710,2025-04-05,0.1298
FLOYEA0711,2025-04-05,0.1368
PASRIC0723,2025-04-05,0.15
PASPAS0733,2025-04-05,0.1
PASPAS0734,2025-04-05,0.1183
PASEGG0748,2025-04-05,0.25
PASEGG0752,2025-04-05,0.0513
GLUSAV0776,2025-04-05,0.1686
BREBRE0781,2025-04-05,0.1139
BREBRE0783,2025-04-05,0.1
BREFLA0787,2025-04-05,0.2571
BRERIC0791,2025-04-05,0.25
BREPAC0797,2025-04-05,0.2
BREPIZ0805,2025-04-05,0.2
BRECRA0807,2025-04-05,0.0616
HOTCOF0825,2025-04-05,0.15
HOTBAR0832,2025-04-05,0.15
HOTOTH0848,2025-04-05,0.2427
SAUOTH0864,2025-04-05,0.3102
PASTOM0875,2025-04-05,0.1124
PASTOM0881,2025-04-05,0.1
SPISPI0886,2025-04-05,0.173
SPIHER0887,2025-04-05,0.3223
SPIHER0888,2025-04-05,0.1635
