shelf_id,x,y,w,h,label,zone,aisle
RMR20,65.0,2.55,1.0,0.7,RMR20 (Ready Meals),🥶 Fresh & Fridge,24
RMR67,65.0,3.4,1.0,0.7,RMR67 (Ready Meals),🥶 Fresh & Fridge,24
RMS58,65.0,4.25,1.0,0.7,RMS58 (Ready Meals),🥶 Fresh & Fridge,24
RMS59,65.0,5.1,1.0,0.7,RMS59 (Ready Meals),🥶 Fresh & Fridge,24
RMS62,65.0,5.95,1.0,0.7,RMS62 (Ready Meals),🥶 Fresh & Fridge,24
RMT48,65.0,6.8,1.0,0.7,RMT48 (Ready Meals),🥶 Fresh & Fridge,24
RMU15,65.0,7.65,1.0,0.7,RMU15 (Ready Meals),🥶 Fresh & Fridge,24
RMU64,65.0,8.5,1.0,0.7,RMU64 (Ready Meals),🥶 Fresh & Fridge,24
RMV42,65.0,9.35,1.0,0.7,RMV42 (Ready Meals),🥶 Fresh & Fridge,24
RMW04,65.0,10.2,1.0,0.7,RMW04 (Ready Meals),🥶 Fresh & Fridge,24
RMW31,65.0,11.05,1.0,0.7,RMW31 (Ready Meals),🥶 Fresh & Fridge,24
RMW42,65.0,11.9,1.0,0.7,RMW42 (Ready Meals),🥶 Fresh & Fridge,24
RMW50,65.0,12.75,1.0,0.7,RMW50 (Ready Meals),🥶 Fresh & Fridge,24
RMW88,65.0,13.6,1.0,0.7,RMW88 (Ready Meals),🥶 Fresh & Fridge,24
RMW96,65.0,14.45,1.0,0.7,RMW96 (Ready Meals),🥶 Fresh & Fridge,24
RMX15,65.0,15.3,1.0,0.7,RMX15 (Ready Meals),🥶 Fresh & Fridge,24
RMX54,65.0,16.15,1.0,0.7,RMX54 (Ready Meals),🥶 Fresh & Fridge,24
RMX62,65.0,17.0,1.0,0.7,RMX62 (Ready Meals),🥶 Fresh & Fridge,24
RMY23,65.0,17.85,1.0,0.7,RMY23 (Ready Meals),🥶 Fresh & Fridge,24
RMY67,65.0,18.7,1.0,0.7,RMY67 (Ready Meals),🥶 Fresh & Fridge,24
RMY73,65.0,19.55,1.0,0.7,RMY73 (Ready Meals),🥶 Fresh & Fridge,24
RMY92,65.0,20.4,1.0,0.7,RMY92 (Ready Meals),🥶 Fresh & Fridge,24
RMZ05,65.0,21.25,1.0,0.7,RMZ05 (Ready Meals),🥶 Fresh & Fridge,24
RMZ68,65.0,22.1,1.0,0.7,RMZ68 (Ready Meals),🥶 Fresh & Fridge,24
SEA02,65.0,22.95,1.0,0.7,SEA02 (Seafood),🥶 Fresh & Fridge,24
SEB39,65.0,23.8,1.0,0.7,SEB39 (Seafood),🥶 Fresh & Fridge,24
SEB70,65.0,24.65,1.0,0.7,SEB70 (Seafood),🥶 Fresh & Fridge,24
SEC46,66.8,0.0,1.0,0.7,SEC46 (Seafood),🥶 Fresh & Fridge,25
SEE98,66.8,0.85,1.0,0.7,SEE98 (Seafood),🥶 Fresh & Fridge,25
SEG34,66.8,1.7,1.0,0.7,SEG34 (Seafood),🥶 Fresh & Fridge,25
SEG81,66.8,2.55,1.0,0.7,SEG81 (Seafood),🥶 Fresh & Fridge,25
SEH32,66.8,3.4,1.0,0.7,SEH32 (Seafood),🥶 Fresh & Fridge,25
SEI32,66.8,4.25,1.0,0.7,SEI32 (Seafood),🥶 Fresh & Fridge,25
SEI56,66.8,5.1,1.0,0.7,SEI56 (Seafood),🥶 Fresh & Fridge,25
SEJ79,66.8,5.95,1.0,0.7,SEJ79 (Seafood),🥶 Fresh & Fridge,25
SEJ93,66.8,6.8,1.0,0.7,SEJ93 (Seafood),🥶 Fresh & Fridge,25
SEK98,66.8,7.65,1.0,0.7,SEK98 (Seafood),🥶 Fresh & Fridge,25
SEM34,66.8,8.5,1.0,0.7,SEM34 (Seafood),🥶 Fresh & Fridge,25
SEM69,66.8,9.35,1.0,0.7,SEM69 (Seafood),🥶 Fresh & Fridge,25
SEN10,66.8,10.2,1.0,0.7,SEN10 (Seafood),🥶 Fresh & Fridge,25
SEN12,66.8,11.05,1.0,0.7,SEN12 (Seafood),🥶 Fresh & Fridge,25
SEN20,66.8,11.9,1.0,0.7,SEN20 (Seafood),🥶 Fresh & Fridge,25
SEN35,66.8,12.75,1.0,0.7,SEN35 (Seafood),🥶 Fresh & Fridge,25
SEO14,66.8,13.6,1.0,0.7,SEO14 (Seafood),🥶 Fresh & Fridge,25
SEO86,66.8,14.45,1.0,0.7,SEO86 (Seafood),🥶 Fresh & Fridge,25
SEO87,66.8,15.3,1.0,0.7,SEO87 (Seafood),🥶 Fresh & Fridge,25
SEO90,66.8,16.15,1.0,0.7,SEO90 (Seafood),🥶 Fresh & Fridge,25
SEP26,66.8,17.0,1.0,0.7,SEP26 (Seafood),🥶 Fresh & Fridge,25
SEP75,66.8,17.85,1.0,0.7,SEP75 (Seafood),🥶 Fresh & Fridge,25
SEQ25,66.8,18.7,1.0,0.7,SEQ25 (Seafood),🥶 Fresh & Fridge,25
SER07,66.8,19.55,1.0,0.7,SER07 (Seafood),🥶 Fresh & Fridge,25
SES14,66.8,20.4,1.0,0.7,SES14 (Seafood),🥶 Fresh & Fridge,25
SES52,66.8,21.25,1.0,0.7,SES52 (Seafood),🥶 Fresh & Fridge,25
SES62,66.8,22.1,1.0,0.7,SES62 (Seafood),🥶 Fresh & Fridge,25
SES65,66.8,22.95,1.0,0.7,SES65 (Seafood),🥶 Fresh & Fridge,25
SEW23,66.8,23.8,1.0,0.7,SEW23 (Seafood),🥶 Fresh & Fridge,25
SEW88,66.8,24.65,1.0,0.7,SEW88 (Seafood),🥶 Fresh & Fridge,25
SEX93,68.6,0.0,1.0,0.7,SEX93 (Seafood),🥶 Fresh & Fridge,26
SEY33,68.6,0.85,1.0,0.7,SEY33 (Seafood),🥶 Fresh & Fridge,26
SEY81,68.6,1.7,1.0,0.7,SEY81 (Seafood),🥶 Fresh & Fridge,26
SEZ13,68.6,2.55,1.0,0.7,SEZ13 (Seafood),🥶 Fresh & Fridge,26
BRA30,72.4,0.0,1.0,0.7,BRA30 (Breads),🥖 Bakery,1
BRA68,72.4,0.85,1.0,0.7,BRA68 (Breads),🥖 Bakery,1
BRB10,72.4,1.7,1.0,0.7,BRB10 (Breads),🥖 Bakery,1
BRB31,72.4,2.55,1.0,0.7,BRB31 (Breads),🥖 Bakery,1
BRB32,72.4,3.4,1.0,0.7,BRB32 (Breads),🥖 Bakery,1
BRB36,72.4,4.25,1.0,0.7,BRB36 (Breads),🥖 Bakery,1
BRB79,72.4,5.1,1.0,0.7,BRB79 (Breads),🥖 Bakery,1
BRC00,72.4,5.95,1.0,0.7,BRC00 (Breads),🥖 Bakery,1
BRC14,72.4,6.8,1.0,0.7,BRC14 (Breads),🥖 Bakery,1
BRC16,72.4,7.65,1.0,0.7,BRC16 (Breads),🥖 Bakery,1
BRC30,72.4,8.5,1.0,0.7,BRC30 (Breads),🥖 Bakery,1
BRC43,72.4,9.35,1.0,0.7,BRC43 (Breads),🥖 Bakery,1
BRC44,72.4,10.2,1.0,0.7,BRC44 (Breads),🥖 Bakery,1
BRC67,72.4,11.05,1.0,0.7,BRC67 (Breads),🥖 Bakery,1
BRC75,72.4,11.9,1.0,0.7,BRC75 (Breads),🥖 Bakery,1
BRC96,72.4,12.75,1.0,0.7,BRC96 (Breads),🥖 Bakery,1
BRE24,72.4,13.6,1.0,0.7,BRE24 (Breads),🥖 Bakery,1
BRE75,72.4,14.45,1.0,0.7,BRE75 (Breads),🥖 Bakery,1
BRE87,72.4,15.3,1.0,0.7,BRE87 (Breads),🥖 Bakery,1
BRF05,72.4,16.15,1.0,0.7,BRF05 (Breads),🥖 Bakery,1
BRF24,72.4,17.0,1.0,0.7,BRF24 (Breads),🥖 Bakery,1
BRF35,72.4,17.85,1.0,0.7,BRF35 (Breads),🥖 Bakery,1
BRF40,72.4,18.7,1.0,0.7,BRF40 (Breads),🥖 Bakery,1
BRF60,72.4,19.55,1.0,0.7,BRF60 (Breads),🥖 Bakery,1
BRF80,72.4,20.4,1.0,0.7,BRF80 (Breads),🥖 Bakery,1
BRG30,72.4,21.25,1.0,0.7,BRG30 (Breads),🥖 Bakery,1
BRG38,72.4,22.1,1.0,0.7,BRG38 (Breads),🥖 Bakery,1
BRG49,72.4,22.95,1.0,0.7,BRG49 (Breads),🥖 Bakery,1
BRG88,72.4,23.8,1.0,0.7,BRG88 (Breads),🥖 Bakery,1
BRH42,72.4,24.65,1.0,0.7,BRH42 (Breads),🥖 Bakery,1
BRH60,74.2,0.0,1.0,0.7,BRH60 (Breads),🥖 Bakery,2
BRH62,74.2,0.85,1.0,0.7,BRH62 (Breads),🥖 Bakery,2
BRH71,74.2,1.7,1.0,0.7,BRH71 (Breads),🥖 Bakery,2
BRH74,74.2,2.55,1.0,0.7,BRH74 (Breads),🥖 Bakery,2
BRH84,74.2,3.4,1.0,0.7,BRH84 (Breads),🥖 Bakery,2
BRI09,74.2,4.25,1.0,0.7,BRI09 (Breads),🥖 Bakery,2
BRI14,74.2,5.1,1.0,0.7,BRI14 (Breads),🥖 Bakery,2
BRI56,74.2,5.95,1.0,0.7,BRI56 (Breads),🥖 Bakery,2
BRI80,74.2,6.8,1.0,0.7,BRI80 (Breads),🥖 Bakery,2
BRJ03,74.2,7.65,1.0,0.7,BRJ03 (Breads),🥖 Bakery,2
BRJ13,74.2,8.5,1.0,0.7,BRJ13 (Breads),🥖 Bakery,2
BRJ71,74.2,9.35,1.0,0.7,BRJ71 (Breads),🥖 Bakery,2
BRJ72,74.2,10.2,1.0,0.7,BRJ72 (Breads),🥖 Bakery,2
BRK80,74.2,11.05,1.0,0.7,BRK80 (Breads),🥖 Bakery,2
BRL03,74.2,11.9,1.0,0.7,BRL03 (Breads),🥖 Bakery,2
BRL07,74.2,12.75,1.0,0.7,BRL07 (Breads),🥖 Bakery,2
BRL10,74.2,13.6,1.0,0.7,BRL10 (Breads),🥖 Bakery,2
BRL46,74.2,14.45,1.0,0.7,BRL46 (Breads),🥖 Bakery,2
BRL64,74.2,15.3,1.0,0.7,BRL64 (Breads),🥖 Bakery,2
BRL75,74.2,16.15,1.0,0.7,BRL75 (Breads),🥖 Bakery,2
BRM06,74.2,17.0,1.0,0.7,BRM06 (Breads),🥖 Bakery,2
BRM24,74.2,17.85,1.0,0.7,BRM24 (Breads),🥖 Bakery,2
BRM26,74.2,18.7,1.0,0.7,BRM26 (Breads),🥖 Bakery,2
BRM51,74.2,19.55,1.0,0.7,BRM51 (Breads),🥖 Bakery,2
BRM62,74.2,20.4,1.0,0.7,BRM62 (Breads),🥖 Bakery,2
BRM68,74.2,21.25,1.0,0.7,BRM68 (Breads),🥖 Bakery,2
BRM74,74.2,22.1,1.0,0.7,BRM74 (Breads),🥖 Bakery,2
BRN04,74.2,22.95,1.0,0.7,BRN04 (Breads),🥖 Bakery,2
BRN52,74.2,23.8,1.0,0.7,BRN52 (Breads),🥖 Bakery,2
BRN71,74.2,24.65,1.0,0.7,BRN71 (Breads),🥖 Bakery,2
BRN82,76.0,0.0,1.0,0.7,BRN82 (Breads),🥖 Bakery,3
BRO71,76.0,0.85,1.0,0.7,BRO71 (Breads),🥖 Bakery,3
BRO73,76.0,1.7,1.0,0.7,BRO73 (Breads),🥖 Bakery,3
BRO79,76.0,2.55,1.0,0.7,BRO79 (Breads),🥖 Bakery,3
BRO87,76.0,3.4,1.0,0.7,BRO87 (Breads),🥖 Bakery,3
BRP81,76.0,4.25,1.0,0.7,BRP81 (Breads),🥖 Bakery,3
BRQ26,76.0,5.1,1.0,0.7,BRQ26 (Breads),🥖 Bakery,3
BRQ95,76.0,5.95,1.0,0.7,BRQ95 (Breads),🥖 Bakery,3
BRR05,76.0,6.8,1.0,0.7,BRR05 (Breads),🥖 Bakery,3
BRR12,76.0,7.65,1.0,0.7,BRR12 (Breads),🥖 Bakery,3
BRR23,76.0,8.5,1.0,0.7,BRR23 (Breads),🥖 Bakery,3
BRS61,76.0,9.35,1.0,0.7,BRS61 (Breads),🥖 Bakery,3
BRT49,76.0,10.2,1.0,0.7,BRT49 (Breads),🥖 Bakery,3
BRU04,76.0,11.05,1.0,0.7,BRU04 (Breads),🥖 Bakery,3
BRU33,76.0,11.9,1.0,0.7,BRU33 (Breads),🥖 Bakery,3
BRU44,76.0,12.75,1.0,0.7,BRU44 (Breads),🥖 Bakery,3
BRU86,76.0,13.6,1.0,0.7,BRU86 (Breads),🥖 Bakery,3
BRU97,76.0,14.45,1.0,0.7,BRU97 (Breads),🥖 Bakery,3
BRV05,76.0,15.3,1.0,0.7,BRV05 (Breads),🥖 Bakery,3
BRV78,76.0,16.15,1.0,0.7,BRV78 (Breads),🥖 Bakery,3
BRW60,76.0,17.0,1.0,0.7,BRW60 (Breads),🥖 Bakery,3
BRW88,76.0,17.85,1.0,0.7,BRW88 (Breads),🥖 Bakery,3
BRW90,76.0,18.7,1.0,0.7,BRW90 (Breads),🥖 Bakery,3
BRW97,76.0,19.55,1.0,0.7,BRW97 (Breads),🥖 Bakery,3
BRW98,76.0,20.4,1.0,0.7,BRW98 (Breads),🥖 Bakery,3
BRX35,76.0,21.25,1.0,0.7,BRX35 (Breads),🥖 Bakery,3
BRX43,76.0,22.1,1.0,0.7,BRX43 (Breads),🥖 Bakery,3
BRX49,76.0,22.95,1.0,0.7,BRX49 (Breads),🥖 Bakery,3
BRX52,76.0,23.8,1.0,0.7,BRX52 (Breads),🥖 Bakery,3
BRX87,76.0,24.65,1.0,0.7,BRX87 (Breads),🥖 Bakery,3
BRY58,77.8,0.0,1.0,0.7,BRY58 (Breads),🥖 Bakery,4
BRY82,77.8,0.85,1.0,0.7,BRY82 (Breads),🥖 Bakery,4
BRY96,77.8,1.7,1.0,0.7,BRY96 (Breads),🥖 Bakery,4
BRZ20,77.8,2.55,1.0,0.7,BRZ20 (Breads),🥖 Bakery,4
BRZ68,77.8,3.4,1.0,0.7,BRZ68 (Breads),🥖 Bakery,4
BKA57,81.6,0.0,1.0,0.7,BKA57 (Breakfast),🥣 Breakfast & Starchy,1
BKA90,81.6,0.85,1.0,0.7,BKA90 (Breakfast),🥣 Breakfast & Starchy,1
BKD02,81.6,1.7,1.0,0.7,BKD02 (Breakfast),🥣 Breakfast & Starchy,1
BKD19,81.6,2.55,1.0,0.7,BKD19 (Breakfast),🥣 Breakfast & Starchy,1
BKD23,81.6,3.4,1.0,0.7,BKD23 (Breakfast),🥣 Breakfast & Starchy,1
BKD78,81.6,4.25,1.0,0.7,BKD78 (Breakfast),🥣 Breakfast & Starchy,1
BKE07,81.6,5.1,1.0,0.7,BKE07 (Breakfast),🥣 Breakfast & Starchy,1
BKE12,81.6,5.95,1.0,0.7,BKE12 (Breakfast),🥣 Breakfast & Starchy,1
BKF11,81.6,6.8,1.0,0.7,BKF11 (Breakfast),🥣 Breakfast & Starchy,1
BKF58,81.6,7.65,1.0,0.7,BKF58 (Breakfast),🥣 Breakfast & Starchy,1
BKF59,81.6,8.5,1.0,0.7,BKF59 (Breakfast),🥣 Breakfast & Starchy,1
BKG94,81.6,9.35,1.0,0.7,BKG94 (Breakfast),🥣 Breakfast & Starchy,1
BKH44,81.6,10.2,1.0,0.7,BKH44 (Breakfast),🥣 Breakfast & Starchy,1
BKH86,81.6,11.05,1.0,0.7,BKH86 (Breakfast),🥣 Breakfast & Starchy,1
BKH88,81.6,11.9,1.0,0.7,BKH88 (Breakfast),🥣 Breakfast & Starchy,1
BKI41,81.6,12.75,1.0,0.7,BKI41 (Breakfast),🥣 Breakfast & Starchy,1
BKI58,81.6,13.6,1.0,0.7,BKI58 (Breakfast),🥣 Breakfast & Starchy,1
BKI79,81.6,14.45,1.0,0.7,BKI79 (Breakfast),🥣 Breakfast & Starchy,1
BKI80,81.6,15.3,1.0,0.7,BKI80 (Breakfast),🥣 Breakfast & Starchy,1
BKI93,81.6,16.15,1.0,0.7,BKI93 (Breakfast),🥣 Breakfast & Starchy,1
BKJ09,81.6,17.0,1.0,0.7,BKJ09 (Breakfast),🥣 Breakfast & Starchy,1
BKJ48,81.6,17.85,1.0,0.7,BKJ48 (Breakfast),🥣 Breakfast & Starchy,1
BKK17,81.6,18.7,1.0,0.7,BKK17 (Breakfast),🥣 Breakfast & Starchy,1
BKK40,81.6,19.55,1.0,0.7,BKK40 (Breakfast),🥣 Breakfast & Starchy,1
BKK96,81.6,20.4,1.0,0.7,BKK96 (Breakfast),🥣 Breakfast & Starchy,1
BKM20,81.6,21.25,1.0,0.7,BKM20 (Breakfast),🥣 Breakfast & Starchy,1
BKM48,81.6,22.1,1.0,0.7,BKM48 (Breakfast),🥣 Breakfast & Starchy,1
BKN56,81.6,22.95,1.0,0.7,BKN56 (Breakfast),🥣 Breakfast & Starchy,1
BKO13,81.6,23.8,1.0,0.7,BKO13 (Breakfast),🥣 Breakfast & Starchy,1
BKO21,81.6,24.65,1.0,0.7,BKO21 (Breakfast),🥣 Breakfast & Starchy,1
BKO44,83.4,0.0,1.0,0.7,BKO44 (Breakfast),🥣 Breakfast & Starchy,2
BKO55,83.4,0.85,1.0,0.7,BKO55 (Breakfast),🥣 Breakfast & Starchy,2
BKO66,83.4,1.7,1.0,0.7,BKO66 (Breakfast),🥣 Breakfast & Starchy,2
BKO89,83.4,2.55,1.0,0.7,BKO89 (Breakfast),🥣 Breakfast & Starchy,2
BKP94,83.4,3.4,1.0,0.7,BKP94 (Breakfast),🥣 Breakfast & Starchy,2
BKQ15,83.4,4.25,1.0,0.7,BKQ15 (Breakfast),🥣 Breakfast & Starchy,2
BKQ67,83.4,5.1,1.0,0.7,BKQ67 (Breakfast),🥣 Breakfast & Starchy,2
BKQ91,83.4,5.95,1.0,0.7,BKQ91 (Breakfast),🥣 Breakfast & Starchy,2
BKR08,83.4,6.8,1.0,0.7,BKR08 (Breakfast),🥣 Breakfast & Starchy,2
BKR41,83.4,7.65,1.0,0.7,BKR41 (Breakfast),🥣 Breakfast & Starchy,2
BKR71,83.4,8.5,1.0,0.7,BKR71 (Breakfast),🥣 Breakfast & Starchy,2
BKS02,83.4,9.35,1.0,0.7,BKS02 (Breakfast),🥣 Breakfast & Starchy,2
BKS18,83.4,10.2,1.0,0.7,BKS18 (Breakfast),🥣 Breakfast & Starchy,2
BKS21,83.4,11.05,1.0,0.7,BKS21 (Breakfast),🥣 Breakfast & Starchy,2
BKT52,83.4,11.9,1.0,0.7,BKT52 (Breakfast),🥣 Breakfast & Starchy,2
BKT63,83.4,12.75,1.0,0.7,BKT63 (Breakfast),🥣 Breakfast & Starchy,2
BKT75,83.4,13.6,1.0,0.7,BKT75 (Breakfast),🥣 Breakfast & Starchy,2
BKT89,83.4,14.45,1.0,0.7,BKT89 (Breakfast),🥣 Breakfast & Starchy,2
BKU48,83.4,15.3,1.0,0.7,BKU48 (Breakfast),🥣 Breakfast & Starchy,2
BKU78,83.4,16.15,1.0,0.7,BKU78 (Breakfast),🥣 Breakfast & Starchy,2
BKV58,83.4,17.0,1.0,0.7,BKV58 (Breakfast),🥣 Breakfast & Starchy,2
BKV66,83.4,17.85,1.0,0.7,BKV66 (Breakfast),🥣 Breakfast & Starchy,2
BKV77,83.4,18.7,1.0,0.7,BKV77 (Breakfast),🥣 Breakfast & Starchy,2
BKW37,83.4,19.55,1.0,0.7,BKW37 (Breakfast),🥣 Breakfast & Starchy,2
BKW38,83.4,20.4,1.0,0.7,BKW38 (Breakfast),🥣 Breakfast & Starchy,2
BKW65,83.4,21.25,1.0,0.7,BKW65 (Breakfast),🥣 Breakfast & Starchy,2
BKW68,83.4,22.1,1.0,0.7,BKW68 (Breakfast),🥣 Breakfast & Starchy,2
BKW91,83.4,22.95,1.0,0.7,BKW91 (Breakfast),🥣 Breakfast & Starchy,2
BKX06,83.4,23.8,1.0,0.7,BKX06 (Breakfast),🥣 Breakfast & Starchy,2
BKY48,83.4,24.65,1.0,0.7,BKY48 (Breakfast),🥣 Breakfast & Starchy,2
BKZ44,85.2,0.0,1.0,0.7,BKZ44 (Breakfast),🥣 Breakfast & Starchy,3
BKZ58,85.2,0.85,1.0,0.7,BKZ58 (Breakfast),🥣 Breakfast & Starchy,3
STA06,85.2,1.7,1.0,0.7,STA06 (Starchy Foods),🥣 Breakfast & Starchy,3
STA64,85.2,2.55,1.0,0.7,STA64 (Starchy Foods),🥣 Breakfast & Starchy,3
STA88,85.2,3.4,1.0,0.7,STA88 (Starchy Foods),🥣 Breakfast & Starchy,3
STB06,85.2,4.25,1.0,0.7,STB06 (Starchy Foods),🥣 Breakfast & Starchy,3
STB07,85.2,5.1,1.0,0.7,STB07 (Starchy Foods),🥣 Breakfast & Starchy,3
STB15,85.2,5.95,1.0,0.7,STB15 (Starchy Foods),🥣 Breakfast & Starchy,3
STB43,85.2,6.8,1.0,0.7,STB43 (Starchy Foods),🥣 Breakfast & Starchy,3
STC30,85.2,7.65,1.0,0.7,STC30 (Starchy Foods),🥣 Breakfast & Starchy,3
STC41,85.2,8.5,1.0,0.7,STC41 (Starchy Foods),🥣 Breakfast & Starchy,3
STC55,85.2,9.35,1.0,0.7,STC55 (Starchy Foods),🥣 Breakfast & Starchy,3
STC96,85.2,10.2,1.0,0.7,STC96 (Starchy Foods),🥣 Breakfast & Starchy,3
STD23,85.2,11.05,1.0,0.7,STD23 (Starchy Foods),🥣 Breakfast & Starchy,3
STD44,85.2,11.9,1.0,0.7,STD44 (Starchy Foods),🥣 Breakfast & Starchy,3
STD94,85.2,12.75,1.0,0.7,STD94 (Starchy Foods),🥣 Breakfast & Starchy,3
STE24,85.2,13.6,1.0,0.7,STE24 (Starchy Foods),🥣 Breakfast & Starchy,3
STE71,85.2,14.45,1.0,0.7,STE71 (Starchy Foods),🥣 Breakfast & Starchy,3
STG02,85.2,15.3,1.0,0.7,STG02 (Starchy Foods),🥣 Breakfast & Starchy,3
STG27,85.2,16.15,1.0,0.7,STG27 (Starchy Foods),🥣 Breakfast & Starchy,3
STG67,85.2,17.0,1.0,0.7,STG67 (Starchy Foods),🥣 Breakfast & Starchy,3
STG83,85.2,17.85,1.0,0.7,STG83 (Starchy Foods),🥣 Breakfast & Starchy,3
STG88,85.2,18.7,1.0,0.7,STG88 (Starchy Foods),🥣 Breakfast & Starchy,3
STG89,85.2,19.55,1.0,0.7,STG89 (Starchy Foods),🥣 Breakfast & Starchy,3
STI64,85.2,20.4,1.0,0.7,STI64 (Starchy Foods),🥣 Breakfast & Starchy,3
STI75,85.2,21.25,1.0,0.7,STI75 (Starchy Foods),🥣 Breakfast & Starchy,3
STJ37,85.2,22.1,1.0,0.7,STJ37 (Starchy Foods),🥣 Breakfast & Starchy,3
STJ57,85.2,22.95,1.0,0.7,STJ57 (Starchy Foods),🥣 Breakfast & Starchy,3
STJ61,85.2,23.8,1.0,0.7,STJ61 (Starchy Foods),🥣 Breakfast & Starchy,3
STK21,85.2,24.65,1.0,0.7,STK21 (Starchy Foods),🥣 Breakfast & Starchy,3
STL05,87.0,0.0,1.0,0.7,STL05 (Starchy Foods),🥣 Breakfast & Starchy,4
STM41,87.0,0.85,1.0,0.7,STM41 (Starchy Foods),🥣 Breakfast & Starchy,4
STM67,87.0,1.7,1.0,0.7,STM67 (Starchy Foods),🥣 Breakfast & Starchy,4
STM71,87.0,2.55,1.0,0.7,STM71 (Starchy Foods),🥣 Breakfast & Starchy,4
STM89,87.0,3.4,1.0,0.7,STM89 (Starchy Foods),🥣 Breakfast & Starchy,4
STN68,87.0,4.25,1.0,0.7,STN68 (Starchy Foods),🥣 Breakfast & Starchy,4
STN72,87.0,5.1,1.0,0.7,STN72 (Starchy Foods),🥣 Breakfast & Starchy,4
STN91,87.0,5.95,1.0,0.7,STN91 (Starchy Foods),🥣 Breakfast & Starchy,4
STN99,87.0,6.8,1.0,0.7,STN99 (Starchy Foods),🥣 Breakfast & Starchy,4
STO75,87.0,7.65,1.0,0.7,STO75 (Starchy Foods),🥣 Breakfast & Starchy,4
STO87,87.0,8.5,1.0,0.7,STO87 (Starchy Foods),🥣 Breakfast & Starchy,4
STO97,87.0,9.35,1.0,0.7,STO97 (Starchy Foods),🥣 Breakfast & Starchy,4
STQ27,87.0,10.2,1.0,0.7,STQ27 (Starchy Foods),🥣 Breakfast & Starchy,4
STQ63,87.0,11.05,1.0,0.7,STQ63 (Starchy Foods),🥣 Breakfast & Starchy,4
STQ75,87.0,11.9,1.0,0.7,STQ75 (Starchy Foods),🥣 Breakfast & Starchy,4
STR01,87.0,12.75,1.0,0.7,STR01 (Starchy Foods),🥣 Breakfast & Starchy,4
STR08,87.0,13.6,1.0,0.7,STR08 (Starchy Foods),🥣 Breakfast & Starchy,4
STR11,87.0,14.45,1.0,0.7,STR11 (Starchy Foods),🥣 Breakfast & Starchy,4
STR14,87.0,15.3,1.0,0.7,STR14 (Starchy Foods),🥣 Breakfast & Starchy,4
STR37,87.0,16.15,1.0,0.7,STR37 (Starchy Foods),🥣 Breakfast & Starchy,4
STR79,87.0,17.0,1.0,0.7,STR79 (Starchy Foods),🥣 Breakfast & Starchy,4
STS64,87.0,17.85,1.0,0.7,STS64 (Starchy Foods),🥣 Breakfast & Starchy,4
STS70,87.0,18.7,1.0,0.7,STS70 (Starchy Foods),🥣 Breakfast & Starchy,4
STS78,87.0,19.55,1.0,0.7,STS78 (Starchy Foods),🥣 Breakfast & Starchy,4
STS80,87.0,20.4,1.0,0.7,STS80 (Starchy Foods),🥣 Breakfast & Starchy,4
STS99,87.0,21.25,1.0,0.7,STS99 (Starchy Foods),🥣 Breakfast & Starchy,4
STT39,87.0,22.1,1.0,0.7,STT39 (Starchy Foods),🥣 Breakfast & Starchy,4
STT41,87.0,22.95,1.0,0.7,STT41 (Starchy Foods),🥣 Breakfast & Starchy,4
STT76,87.0,23.8,1.0,0.7,STT76 (Starchy Foods),🥣 Breakfast & Starchy,4
STT93,87.0,24.65,1.0,0.7,STT93 (Starchy Foods),🥣 Breakfast & Starchy,4
STU37,88.8,0.0,1.0,0.7,STU37 (Starchy Foods),🥣 Breakfast & Starchy,5
STU63,88.8,0.85,1.0,0.7,STU63 (Starchy Foods),🥣 Breakfast & Starchy,5
STU78,88.8,1.7,1.0,0.7,STU78 (Starchy Foods),🥣 Breakfast & Starchy,5
STV31,88.8,2.55,1.0,0.7,STV31 (Starchy Foods),🥣 Breakfast & Starchy,5
STV98,88.8,3.4,1.0,0.7,STV98 (Starchy Foods),🥣 Breakfast & Starchy,5
STW18,88.8,4.25,1.0,0.7,STW18 (Starchy Foods),🥣 Breakfast & Starchy,5
STW96,88.8,5.1,1.0,0.7,STW96 (Starchy Foods),🥣 Breakfast & Starchy,5
STW98,88.8,5.95,1.0,0.7,STW98 (Starchy Foods),🥣 Breakfast & Starchy,5
STW99,88.8,6.8,1.0,0.7,STW99 (Starchy Foods),🥣 Breakfast & Starchy,5
STX61,88.8,7.65,1.0,0.7,STX61 (Starchy Foods),🥣 Breakfast & Starchy,5
STY54,88.8,8.5,1.0,0.7,STY54 (Starchy Foods),🥣 Breakfast & Starchy,5
STY76,88.8,9.35,1.0,0.7,STY76 (Starchy Foods),🥣 Breakfast & Starchy,5
STY86,88.8,10.2,1.0,0.7,STY86 (Starchy Foods),🥣 Breakfast & Starchy,5
STY88,88.8,11.05,1.0,0.7,STY88 (Starchy Foods),🥣 Breakfast & Starchy,5
STY92,88.8,11.9,1.0,0.7,STY92 (Starchy Foods),🥣 Breakfast & Starchy,5
STZ44,88.8,12.75,1.0,0.7,STZ44 (Starchy Foods),🥣 Breakfast & Starchy,5
BAA01,92.6,0.0,1.0,0.7,BAA01 (Baking Goods),🥫 Pantry,1
BAA31,92.6,0.85,1.0,0.7,BAA31 (Baking Goods),🥫 Pantry,1
BAA46,92.6,1.7,1.0,0.7,BAA46 (Baking Goods),🥫 Pantry,1
