Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,initial_stock,current_stock
FDA39,6.32,0.012707362,Meat,41.1,1882,1099
FDZ10,17.85,0.04442649,Snack Foods,124.9,722,50
FDK08,11.68809968,0.121712459,Fruits and Vegetables,101.2,1939,786
DRD24,13.85,0.030769458,Soft Drinks,141.7,1052,148
DRG48,5.78,0.014614357,Soft Drinks,147.3,1893,1754
FDH52,11.68809968,0.076868664,Frozen Foods,62.1,1215,121
FDS25,6.885,0.140292495,Canned,108.5,1787,1234
NCH43,8.42,0.070555571,Household,216.0,1841,1303
DRK01,7.63,0.061409711,Soft Drinks,94.6,1607,537
FDD59,10.5,0.066555152,Starchy Foods,80.9,1841,1708
FDB27,7.575,0.092711708,Dairy,197.8,610,155
FDO22,13.5,0.017844609,Snack Foods,81.4,750,237
FDD35,12.15,0.025916883,Starchy Foods,120.2,882,375
FDR01,5.405,0.053611144,Canned,197.8,506,81
NCB31,11.68809968,0.207783483,Household,262.3,958,491
FDC35,7.435,0.122837694,Starchy Foods,208.8,1607,355
FDS23,4.635,0.141174838,Breads,127.1,707,272
FDC33,8.96,0.069078149,Fruits and Vegetables,197.8,1399,1067
NCF18,18.35,0.089345074,Household,192.0,1913,1004
FDM36,11.65,0.058822142,Baking Goods,173.5,1837,1596
FDJ53,10.5,0.071368699,Frozen Foods,121.3,521,122
NCL17,7.39,0.068055818,Health and Hygiene,140.8,909,348
FDW27,0.0,0.150122794,Meat,154.5,1394,707
FDA32,14.0,0.030094192,Fruits and Vegetables,215.7,1014,329
FDA03,18.5,0.076097035,Dairy,145.8,1650,1432
FDW09,13.65,0.025973384,Snack Foods,79.6,1308,990
FDN09,14.15,0.0,Snack Foods,244.2,1373,322
FDM08,10.1,0.053887301,Fruits and Vegetables,225.6,513,110
FDX01,10.1,0.024262772,Canned,117.6,1470,769
DRO35,13.85,0.034624104,Hard Drinks,115.0,1477,1112
FDS31,13.1,0.044281996,Fruits and Vegetables,178.5,1513,432
NCM53,18.75,0.052121825,Health and Hygiene,104.8,1535,709
FDI16,14.0,0.135662712,Frozen Foods,52.1,586,98
DRF36,16.1,0.023613955,Soft Drinks,192.9,1408,538
FDW49,0.0,0.082152451,Canned,179.9,1824,600
FDB58,0.0,0.02363057,Snack Foods,141.7,1766,1169
NCJ18,12.35,0.164274416,Household,119.8,621,256
FDL51,20.7,0.047587685,Dairy,215.1,1670,1212
FDS03,7.825,0.079952983,Meat,62.8,1249,870
NCO54,0.0,0.024992442,Household,53.7,1879,898
FDA48,12.1,0.115107028,Baking Goods,222.0,1184,808
NCK06,0.0,0.008604657,Household,123.2,808,676
NCZ54,14.65,0.083528446,Household,162.5,1194,270
FDW39,0.0,0.036731658,Meat,177.2,787,519
FDI09,20.75,0.129337594,Seafood,238.2,806,549
NCO02,11.15,0.0,Others,65.0,1413,1137
DRF13,12.1,0.029827665,Soft Drinks,144.3,1161,567
FDK25,11.6,0.157718931,Breakfast,168.3,1048,985
FDZ38,17.6,0.008046275,Dairy,173.7,1875,358
NCQ42,0.0,0.068753558,Household,128.0,811,649
FDM14,0.0,0.013199737,Canned,108.9,1372,1357
FDC20,10.65,0.023971463,Fruits and Vegetables,54.0,1582,1192
FDW32,18.35,0.09468096,Fruits and Vegetables,86.3,1423,1362
FDQ19,7.35,0.014394261,Fruits and Vegetables,241.4,1254,797
FDE08,18.2,0.049396364,Fruits and Vegetables,146.5,534,260
FDC29,8.39,0.024243294,Frozen Foods,116.0,944,886
FDV50,14.3,0.122469209,Dairy,122.0,592,198
FDF11,10.195,0.017730951,Starchy Foods,239.9,1730,210
FDN09,14.15,0.035016754,Snack Foods,245.4,852,286
DRG37,16.2,0.019417732,Soft Drinks,153.8,1402,742
NCV06,0.0,0.066358426,Household,195.2,1855,1495
DRJ13,12.65,0.105265475,Soft Drinks,160.0,1361,1046
DRF25,0.0,0.038736754,Soft Drinks,37.3,658,559
FDE53,10.895,0.044991876,Frozen Foods,107.2,1456,1132
FDS08,5.735,0.05696122,Fruits and Vegetables,176.3,523,295
FDO23,17.85,0.147255604,Breads,93.7,903,5
FDT07,5.82,0.077319079,Fruits and Vegetables,255.4,1304,549
NCX29,10.0,0.089135671,Health and Hygiene,146.9,1015,680
FDG22,17.6,0.041373331,Snack Foods,38.1,1231,794
DRJ47,0.0,0.04403602,Hard Drinks,173.3,1887,202
FDL43,10.1,0.027041859,Meat,77.6,1905,324
FDZ43,0.0,0.056782237,Fruits and Vegetables,241.3,1031,824
FDZ21,17.6,0.03922186,Snack Foods,97.2,1455,243
FDJ50,8.645,0.021581922,Canned,53.4,651,326
FDV35,19.5,0.128206001,Breads,155.9,1446,986
FDW56,7.68,0.071301323,Fruits and Vegetables,190.8,1107,1070
DRL35,15.7,0.030765898,Hard Drinks,43.3,919,760
FDR01,5.405,0.053730029,Canned,199.1,1773,1614
FDS24,20.85,0.062350672,Baking Goods,87.0,1640,1036
NCL17,7.39,0.068163102,Health and Hygiene,140.5,1365,906
FDS13,6.465,0.0,Canned,263.2,1077,364
FDB59,18.25,0.015309885,Snack Foods,197.6,834,601
FDW26,0.0,0.106538757,Dairy,222.4,1941,1365
FDQ12,0.0,0.061999648,Baking Goods,230.0,1431,1244
FDX59,10.195,0.051618281,Breads,32.0,794,72
FDL36,15.1,0.076505799,Baking Goods,91.6,1254,1069
FDQ55,13.65,0.013091186,Fruits and Vegetables,114.9,1894,1527
FDV46,0.0,0.022074764,Snack Foods,141.4,685,273
FDM28,0.0,0.079146113,Frozen Foods,181.5,1769,1578
FDT40,5.985,0.096337184,Frozen Foods,125.3,1136,207
DRJ11,9.5,0.142425145,Hard Drinks,190.0,1791,1638
FDD51,11.15,0.0,Dairy,44.8,1760,123
NCT17,0.0,0.041663111,Health and Hygiene,188.6,1029,542
NCW17,18.0,0.019386234,Health and Hygiene,126.9,520,59
NCY29,0.0,0.135226962,Health and Hygiene,56.3,1410,898
DRH36,16.2,0.0,Soft Drinks,73.5,1366,885
FDB17,13.15,0.036729122,Frozen Foods,179.8,1293,781
NCA17,20.6,0.045380404,Health and Hygiene,148.4,599,441
FDT27,11.395,0.069587171,Meat,234.7,1251,1240
FDR32,6.78,0.08573655,Fruits and Vegetables,229.6,977,910
FDG41,8.84,0.076681143,Frozen Foods,110.7,1821,1025
FDX25,16.7,0.102055777,Canned,184.0,1439,831
FDG56,13.3,0.071856726,Fruits and Vegetables,63.3,1025,1007
FDN16,12.6,0.063054947,Frozen Foods,102.4,833,710
FDD47,7.6,0.142383847,Starchy Foods,172.3,501,355
FDR12,12.6,0.03150851,Baking Goods,170.6,874,625
FDS33,6.67,0.123620492,Snack Foods,90.1,792,791
NCC55,10.695,0.06375108,Household,36.8,1336,1188
FDA38,0.0,0.04461205,Dairy,241.2,1504,997
FDK44,16.6,0.122204371,Fruits and Vegetables,173.6,1052,733
FDZ57,10.0,0.037764307,Snack Foods,127.3,817,90
NCN14,19.1,0.092437711,Others,185.3,880,166
NCB06,17.6,0.137807013,Health and Hygiene,161.8,513,206
DRL01,19.5,0.077292302,Soft Drinks,235.4,1003,281
FDU10,10.1,0.045763062,Snack Foods,38.5,730,64
NCS38,8.6,0.090558833,Household,112.6,1607,515
FDQ16,19.7,0.041703666,Frozen Foods,109.2,629,156
FDS40,15.35,0.014098693,Frozen Foods,37.2,1337,746
FDE36,5.26,0.042008667,Baking Goods,162.7,1668,305
FDV31,9.8,0.106933748,Fruits and Vegetables,175.3,1390,394
NCD42,16.5,0.012663476,Health and Hygiene,39.4,527,73
FDT20,10.5,0.041387618,Fruits and Vegetables,40.1,565,186
NCN19,13.1,0.012148836,Others,191.4,1686,1597
FDW21,0.0,0.005935001,Snack Foods,98.8,1752,1360
FDF34,9.3,0.014047825,Snack Foods,196.5,760,675
FDI28,14.3,0.026375082,Frozen Foods,79.6,1972,1591
FDG44,0.0,0.0,Fruits and Vegetables,55.7,1947,622
DRF60,10.8,0.052174319,Soft Drinks,240.4,959,729
FDQ36,0.0,0.0,Baking Goods,38.2,800,239
FDP34,12.85,0.137786856,Snack Foods,157.8,1418,532
FDA20,6.78,0.066608487,Fruits and Vegetables,184.6,1826,140
FDE41,9.195,0.064002068,Frozen Foods,85.6,786,264
DRK47,7.905,0.06406438,Hard Drinks,229.3,1918,138
FDY10,17.6,0.049345425,Snack Foods,115.4,1533,458
FDI02,15.7,0.11521312,Canned,112.0,1129,69
FDE41,0.0,0.0,Frozen Foods,83.8,769,384
FDZ52,19.2,0.099991245,Frozen Foods,112.8,1091,629
FDG50,7.405,0.015334003,Canned,92.7,1343,197
DRL01,19.5,0.129170642,Soft Drinks,234.0,1361,204
FDV48,9.195,0.051908824,Baking Goods,78.2,1884,1749
FDR48,11.65,0.131770922,Baking Goods,151.1,1780,567
NCD54,21.1,0.028984804,Household,146.2,632,430
NCT54,8.695,0.120211747,Household,93.2,1799,324
FDH02,7.27,0.02076385,Canned,89.0,1471,441
NCD43,8.85,0.016006626,Household,105.7,1012,803
FDE46,18.6,0.015766712,Snack Foods,152.9,812,287
NCO42,0.0,0.024536199,Household,144.6,1075,225
FDR40,9.1,0.008046878,Frozen Foods,78.8,1385,1087
FDG24,7.975,0.014653896,Baking Goods,82.4,1807,966
NCO17,10.0,0.073794811,Health and Hygiene,121.4,1644,937
FDF22,6.865,0.056830682,Snack Foods,214.0,1630,559
FDC59,16.7,0.054618573,Starchy Foods,65.5,1186,713
NCY18,7.285,0.052141447,Household,174.9,1727,497
DRE48,8.43,0.017360867,Soft Drinks,196.3,664,59
FDV60,20.2,0.196438668,Baking Goods,194.6,804,396
FDB56,8.75,0.074743226,Fruits and Vegetables,187.7,655,256
FDL20,0.0,0.127792701,Fruits and Vegetables,111.2,1890,576
NCZ53,0.0,0.024358634,Health and Hygiene,190.4,1119,238
DRM35,9.695,0.070431235,Hard Drinks,177.5,1774,37
FDV16,7.75,0.082930699,Frozen Foods,35.3,1456,24
FDY19,19.75,0.041330512,Fruits and Vegetables,115.8,833,409
FDY12,9.8,0.235354055,Baking Goods,50.8,1468,460
FDM15,11.8,0.057746382,Meat,152.4,1010,570
FDP12,9.8,0.045337184,Baking Goods,36.9,1816,987
FDT21,7.42,0.020374875,Snack Foods,248.0,1543,1440
DRE49,20.75,0.035568147,Soft Drinks,151.8,781,356
FDN16,12.6,0.062797771,Frozen Foods,104.0,1296,382
FDE04,19.75,0.018096488,Frozen Foods,179.6,1524,1181
FDC51,10.895,0.009613854,Dairy,123.0,618,568
FDO04,16.6,0.026645307,Frozen Foods,53.6,1558,1456
FDD41,6.765,0.087753682,Frozen Foods,105.3,697,47
FDI45,13.1,0.037657459,Fruits and Vegetables,175.8,984,327
NCB18,0.0,0.041091215,Household,89.6,1582,432
FDW51,6.155,0.095195306,Meat,214.0,1336,55
NCK07,10.65,0.048686689,Others,164.2,1684,576
FDZ45,0.0,0.117091213,Snack Foods,197.9,1508,267
FDB37,20.25,0.022940826,Baking Goods,241.9,1190,68
FDZ60,20.5,0.119339241,Baking Goods,106.1,1729,901
FDN04,11.8,0.014075334,Frozen Foods,176.8,1535,1472
FDW47,15.0,0.046336634,Breads,120.0,989,792
FDB17,13.15,0.036641589,Frozen Foods,180.8,775,256
FDR56,15.5,0.101176316,Fruits and Vegetables,199.0,1192,671
FDU55,0.0,0.035737373,Fruits and Vegetables,260.6,741,489
FDH40,11.6,0.079376029,Frozen Foods,81.7,1739,745
FDH05,14.35,0.091054989,Frozen Foods,231.9,1774,1666
FDX58,13.15,0.043852434,Snack Foods,182.7,625,48
FDC51,10.895,0.009620042,Dairy,121.7,716,658
NCR05,10.1,0.054939848,Health and Hygiene,199.5,1829,315
DRH25,18.7,0.014675574,Soft Drinks,50.8,1708,412
NCR53,12.15,0.14526636,Health and Hygiene,224.0,1562,433
FDS04,10.195,0.146662938,Frozen Foods,138.7,1746,1025
FDC03,8.575,0.071786706,Dairy,193.4,1707,1168
FDP44,16.5,0.133424184,Fruits and Vegetables,102.2,994,955
FDK16,9.065,0.115799592,Frozen Foods,95.3,926,365
NCC30,16.6,0.027579198,Household,178.7,1701,419
FDZ26,11.6,0.241055611,Dairy,238.5,1418,843
NCO54,19.5,0.014332439,Household,57.2,1951,1467
NCP41,16.6,0.027133398,Health and Hygiene,106.3,1817,915
DRE27,11.85,0.132876847,Dairy,98.1,650,433
FDQ10,12.85,0.03315162,Snack Foods,170.6,883,642
NCU42,9.0,0.019536981,Household,170.0,807,554
FDX43,5.655,0.085258864,Fruits and Vegetables,165.9,1859,56
NCD19,8.93,0.013179388,Household,55.2,1245,963
NCI54,15.2,0.033592687,Household,108.2,1391,976
FDS37,7.655,0.05346916,Canned,114.1,874,177
FDO25,0.0,0.126831854,Canned,209.0,1531,1316
FDS57,15.5,0.103603094,Snack Foods,143.5,1864,45
FDI52,18.7,0.104840884,Frozen Foods,122.1,628,169
DRK12,9.5,0.042056944,Soft Drinks,31.9,1514,1294
FDG40,13.65,0.040049609,Frozen Foods,34.5,1168,416
FDU49,19.5,0.03075661,Canned,86.3,1875,847
FDR49,8.71,0.0,Canned,46.5,1881,138
FDF40,0.0,0.03941584,Dairy,247.8,1016,246
DRE03,19.6,0.024363939,Dairy,46.4,585,147
FDR55,0.0,0.131443921,Fruits and Vegetables,189.2,1698,229
NCU05,11.8,0.058725131,Health and Hygiene,82.4,1716,791
FDR36,6.715,0.122274118,Baking Goods,40.3,810,636
NCM30,19.1,0.067239404,Household,39.7,1642,373
FDH24,20.7,0.021464454,Baking Goods,156.6,1741,1103
DRO47,10.195,0.112681821,Hard Drinks,114.0,926,605
FDQ49,20.2,0.039469737,Breakfast,155.2,1937,737
DRJ37,10.8,0.061101383,Soft Drinks,151.9,613,64
NCJ42,19.75,0.014359584,Household,100.8,1668,87
FDD05,19.35,0.016637301,Frozen Foods,120.9,802,87
FDC39,7.405,0.159843921,Dairy,206.6,1243,712
NCY06,15.25,0.061308889,Household,128.9,1087,600
NCS06,0.0,0.055566935,Household,263.6,1486,538
FDE16,8.895,0.026397141,Frozen Foods,207.9,844,213
NCQ50,18.75,0.034307348,Household,215.2,1313,73
FDX50,20.1,0.074627201,Dairy,110.3,1300,60
NCL41,12.35,0.041973712,Health and Hygiene,35.7,1524,697
FDM58,16.85,0.080015028,Snack Foods,111.9,1670,1566
FDH35,18.25,0.10084386,Starchy Foods,166.4,1810,1242
FDS50,17.0,0.055519561,Dairy,219.8,1576,11
FDT09,0.0,0.012203915,Snack Foods,133.2,1827,813
FDR60,14.3,0.130946374,Baking Goods,76.7,1592,1438
FDG22,17.6,0.041381156,Snack Foods,35.0,860,31
FDL52,0.0,0.04586701,Frozen Foods,38.0,1743,1183
DRJ39,20.25,0.036474041,Dairy,218.3,1509,1000
FDW45,18.0,0.039231652,Snack Foods,145.1,1203,236
NCQ38,16.35,0.013393537,Others,106.0,1074,557
FDB26,14.0,0.031444357,Canned,53.8,1684,1364
DRG48,5.78,0.014555066,Soft Drinks,145.2,1612,1481
FDH10,21.0,0.082526478,Snack Foods,191.8,1187,1103
FDP28,13.65,0.080765853,Frozen Foods,262.9,1280,646
FDJ44,12.3,0.17797002,Fruits and Vegetables,173.1,1084,986
FDI07,12.35,0.03382933,Meat,196.9,1088,819
DRJ24,11.8,0.11397026,Soft Drinks,185.2,1682,472
DRL47,19.7,0.038729457,Hard Drinks,127.3,988,670
FDP38,10.1,0.032075379,Canned,50.9,1470,111
FDK02,0.0,0.196490902,Canned,120.5,1847,1315
FDO23,17.85,0.146305498,Breads,94.1,1904,1845
NCE54,20.7,0.026877471,Household,74.6,1625,382
FDS52,8.89,0.005474515,Frozen Foods,99.7,993,16
FDW01,14.5,0.064048405,Canned,153.5,518,492
NCF07,9.0,0.032203667,Household,100.8,1977,1354
DRE15,13.35,0.017857847,Dairy,77.5,896,738
FDR58,6.675,0.041921462,Snack Foods,92.3,1500,1429
FDL24,10.3,0.024875871,Baking Goods,173.0,1802,116
FDQ25,0.0,0.028139761,Canned,173.7,1350,879
FDX56,17.1,0.073997843,Fruits and Vegetables,207.1,1888,114
FDD20,14.15,0.020798905,Fruits and Vegetables,123.6,1854,1818
DRF60,10.8,0.052363244,Soft Drinks,236.6,1867,1572
FDW13,8.5,0.098283459,Canned,51.3,1321,813
FDF09,6.215,0.012138795,Fruits and Vegetables,39.3,954,624
FDY45,17.5,0.0,Snack Foods,253.0,1224,643
FDR26,20.7,0.042923652,Dairy,178.3,1588,1359
FDZ01,8.975,0.009058845,Canned,103.4,1599,335
FDH53,20.5,0.032136417,Frozen Foods,84.0,1210,921
FDG52,13.65,0.065898197,Frozen Foods,46.1,642,146
FDW50,13.1,0.075731322,Dairy,167.5,1416,121
FDX49,4.615,0.101812521,Canned,232.2,1327,80
FDJ44,12.3,0.106327251,Fruits and Vegetables,172.8,1104,684
NCI31,0.0,0.080933328,Others,37.5,1996,1689
FDZ52,19.2,0.100055601,Frozen Foods,112.5,1940,661
FDE17,20.1,0.054540159,Frozen Foods,152.1,804,374
FDG34,11.5,0.037723476,Snack Foods,109.5,1235,62
FDE26,9.3,0.14897741,Canned,143.1,790,503
FDD56,15.2,0.104201019,Fruits and Vegetables,176.5,601,448
FDR52,12.65,0.076198809,Frozen Foods,191.4,1790,1451
FDQ13,11.1,0.010639596,Canned,84.2,1366,867
NCJ42,0.0,0.025039776,Household,102.7,1467,1450
FDH10,0.0,0.086326707,Snack Foods,192.6,1473,1444
NCG42,19.2,0.041220035,Household,131.2,1341,679
FDT31,19.75,0.01247354,Fruits and Vegetables,187.6,1461,1189
DRD25,6.135,0.079132212,Soft Drinks,112.7,1441,460
FDR35,12.5,0.020693809,Breads,199.2,1526,458
FDL33,7.235,0.10016525,Snack Foods,193.9,584,188
FDT45,15.85,0.057302606,Snack Foods,53.4,827,463
FDT16,9.895,0.048761046,Frozen Foods,260.5,1315,911
DRE49,20.75,0.0,Soft Drinks,153.0,1973,378
DRF60,10.8,0.052149675,Soft Drinks,240.0,953,1
NCB54,8.76,0.050130529,Health and Hygiene,128.3,1128,363
FDH20,16.1,0.024987903,Fruits and Vegetables,97.3,1744,71
FDA31,7.1,0.109990885,Fruits and Vegetables,172.9,1677,1450
FDE33,19.35,0.049736267,Fruits and Vegetables,76.9,1164,637
FDM12,16.7,0.117026714,Baking Goods,189.2,511,169
FDW44,9.5,0.035121963,Fruits and Vegetables,168.6,1656,1228
DRE48,8.43,0.017311312,Soft Drinks,197.9,803,336
NCX18,14.15,0.008811818,Household,196.5,1816,1495
FDA38,5.44,0.025583714,Dairy,239.2,1474,194
FDQ19,7.35,0.014353174,Fruits and Vegetables,242.7,1823,1693
FDY47,0.0,0.054220618,Breads,129.1,1282,1011
FDE17,20.1,0.054410179,Frozen Foods,151.3,542,274
FDY25,12.0,0.033974436,Canned,181.9,1443,6
FDT03,21.25,0.009996872,Meat,185.6,842,565
FDB49,8.3,0.030212499,Baking Goods,98.0,1849,615
FDL43,10.1,0.027217468,Meat,76.1,997,853
FDE47,14.15,0.038123176,Starchy Foods,123.5,863,849
FDS49,9.0,0.079506434,Canned,78.4,1390,572
FDU23,12.15,0.021811987,Breads,163.6,926,598
FDU38,11.68809968,0.082150145,Dairy,193.0,1504,769
FDV09,11.68809968,0.036012919,Snack Foods,148.1,520,177
FDR20,20.0,0.028167478,Fruits and Vegetables,45.6,906,241
FDY11,6.71,0.029560451,Baking Goods,65.8,1118,1103
FDG40,11.68809968,0.039631495,Frozen Foods,32.0,1514,1440
FDX20,7.365,0.04280099,Fruits and Vegetables,228.4,835,765
FDZ27,7.935,0.017141985,Dairy,50.0,1640,383
FDH09,12.6,0.056394771,Seafood,51.4,1647,390
FDG29,17.6,0.056379439,Frozen Foods,42.7,898,895
NCA30,19.0,0.129534812,Household,190.2,1292,687
NCL53,7.5,0.036439878,Health and Hygiene,175.3,1214,1149
DRE15,13.35,0.0,Dairy,77.6,550,493
NCS38,8.6,0.090191431,Household,112.9,823,46
FDY21,11.68809968,0.30374337,Snack Foods,196.0,1288,618
FDB58,10.5,0.022590318,Snack Foods,140.6,640,463
FDH41,9.0,0.082011521,Frozen Foods,213.4,969,786
DRF23,4.61,0.122843005,Hard Drinks,172.4,1286,122
FDE05,10.895,0.05432142,Frozen Foods,146.2,1857,1497
FDY10,17.6,0.049144165,Snack Foods,112.7,1463,133
FDS43,11.65,0.040577878,Fruits and Vegetables,188.2,1507,840
NCM30,19.1,0.067400032,Household,42.0,872,561
FDY49,17.2,0.012036432,Canned,165.7,993,848
FDN02,16.5,0.073977473,Canned,206.9,1250,606
FDP37,15.6,0.143396175,Breakfast,128.1,1679,22
NCF07,9.0,0.03201648,Household,99.6,790,565
FDJ09,15.0,0.058346234,Snack Foods,44.1,1667,765
FDO23,11.68809968,0.14571827,Breads,94.3,605,234
FDH09,11.68809968,0.055806016,Seafood,52.5,1943,995
FDX34,6.195,0.072097449,Snack Foods,119.3,1169,1082
FDV60,20.2,0.117543713,Baking Goods,197.3,501,163
FDE32,20.7,0.048718334,Fruits and Vegetables,38.8,1088,825
NCI30,20.25,0.0591756,Household,245.0,1143,215
FDS37,7.655,0.031918284,Canned,117.7,589,182
FDC57,11.68809968,0.095587976,Fruits and Vegetables,194.0,1868,1592
DRC01,5.92,0.019308607,Soft Drinks,49.1,849,656
DRD27,18.75,0.023974769,Dairy,99.0,1982,934
FDI12,9.395,0.100602552,Baking Goods,88.4,1786,1113
FDQ33,13.35,0.091189915,Snack Foods,149.4,1874,310
FDQ27,11.68809968,0.077480627,Meat,101.4,1631,556
NCB07,19.2,0.129731747,Household,196.2,1562,971
FDC08,19.0,0.103363904,Fruits and Vegetables,226.2,1408,256
FDD20,14.15,0.020714523,Fruits and Vegetables,124.2,658,532
FDS24,20.85,0.062212713,Baking Goods,88.2,1458,51
FDH34,8.63,0.031271134,Snack Foods,186.1,811,337
NCX30,16.7,0.026729068,Household,248.5,1764,1194
FDM01,7.895,0.094567181,Breakfast,104.5,944,66
FDB20,7.72,0.05193741,Fruits and Vegetables,78.0,797,624
NCK29,5.615,0.126480422,Health and Hygiene,121.6,1451,299
FDS11,7.05,0.055644887,Breads,224.9,535,231
NCV41,14.35,0.028519419,Health and Hygiene,109.2,1607,974
DRL60,8.52,0.027101431,Soft Drinks,151.8,1975,1860
FDV10,7.645,0.067083367,Snack Foods,44.0,1908,1091
FDV09,12.1,0.020652362,Snack Foods,149.6,1695,1529
FDQ39,14.8,0.081042136,Meat,192.5,1899,27
DRE49,20.75,0.021336565,Soft Drinks,153.6,1885,1651
FDR45,10.8,0.029001987,Snack Foods,238.6,1058,590
DRJ23,18.35,0.069745165,Hard Drinks,190.3,1390,784
FDQ26,13.5,0.068148886,Dairy,58.7,640,619
NCA06,20.5,0.144094079,Household,34.8,1386,585
FDT24,12.35,0.186616421,Baking Goods,78.6,1641,1001
DRG27,8.895,0.105323859,Dairy,39.1,1800,183
FDR02,16.7,0.022110425,Dairy,110.9,1225,1046
DRG37,16.2,0.019374768,Soft Drinks,155.9,1743,128
FDJ07,7.26,0.014482278,Meat,118.1,1549,290
FDP32,6.65,0.087805788,Fruits and Vegetables,126.8,1020,831
FDV59,13.35,0.048027043,Breads,218.9,509,500
FDP60,17.35,0.055908268,Baking Goods,99.8,1483,185
FDE32,11.68809968,0.048522793,Fruits and Vegetables,39.7,877,478
FDK26,5.46,0.032359413,Canned,187.4,1181,491
FDW28,18.25,0.088807455,Frozen Foods,197.3,1083,512
FDP56,8.185,0.046556408,Fruits and Vegetables,47.8,651,642
FDT25,7.5,0.050750977,Canned,122.2,1219,1090
FDQ12,12.65,0.035404052,Baking Goods,230.6,1572,466
FDR60,14.3,0.130390458,Baking Goods,77.2,1677,284
FDZ10,17.85,0.074422769,Snack Foods,128.0,1358,600
FDM13,6.425,0.105742544,Breakfast,130.6,1816,1440
FDF26,6.825,0.046729336,Canned,153.5,549,99
FDN02,11.68809968,0.073470234,Canned,205.4,1163,188
NCI30,20.25,0.058886477,Household,245.5,1030,988
NCJ31,19.2,0.18293775,Others,243.0,1583,889
NCQ54,17.7,0.020993364,Household,166.8,1690,387
FDB02,9.695,0.029223424,Canned,175.4,1725,240
FDC02,11.68809968,0.068489201,Canned,259.3,1356,416
FDA11,7.75,0.043326511,Baking Goods,95.6,645,175
DRI23,11.68809968,0.136532569,Hard Drinks,159.7,1414,386
FDE04,19.75,0.018051091,Frozen Foods,179.9,1492,852
FDW38,5.325,0.23212188,Dairy,55.5,1962,1256
FDG46,11.68809968,0.057620562,Snack Foods,115.5,741,662
NCJ05,11.68809968,0.045865089,Health and Hygiene,152.4,1080,451
FDU01,11.68809968,0.021002171,Canned,185.2,1186,276
FDY11,6.71,0.029727657,Baking Goods,66.6,982,228
FDX60,14.35,0.080527065,Baking Goods,79.3,1631,1194
NCN29,15.2,0.0,Health and Hygiene,47.8,1749,212
FDT07,5.82,0.0,Fruits and Vegetables,256.6,1172,40
FDI21,5.59,0.056833394,Snack Foods,61.9,1130,293
FDI41,18.5,0.062256921,Frozen Foods,148.0,1160,599
FDE10,11.68809968,0.089512542,Snack Foods,133.2,1161,540
FDQ28,14.0,0.060427062,Frozen Foods,153.6,1955,1782
FDY32,7.605,0.216323008,Fruits and Vegetables,165.0,1304,450
NCK05,11.68809968,0.135612397,Health and Hygiene,61.2,918,448
FDH12,9.6,0.085125951,Baking Goods,107.1,1487,1084
FDJ27,17.7,0.122565413,Meat,103.9,1978,1525
DRL35,15.7,0.0,Hard Drinks,43.4,1683,1170
NCY29,13.65,0.077670981,Health and Hygiene,55.1,1149,789
FDC21,14.6,0.043201813,Fruits and Vegetables,110.1,1468,333
FDM33,15.6,0.088215871,Snack Foods,220.2,1089,890
DRJ39,20.25,0.036295834,Dairy,217.5,1600,1165
FDB22,8.02,0.186528819,Snack Foods,152.0,1008,43
FDC32,18.35,0.099026525,Fruits and Vegetables,93.8,940,143
FDD02,16.6,0.0,Canned,118.8,1777,332
FDL28,10.0,0.063162608,Frozen Foods,228.7,1420,997
FDL39,16.1,0.063429818,Dairy,179.4,1269,54
FDV37,13.0,0.139785104,Canned,196.2,1843,1330
FDA28,16.1,0.04807227,Frozen Foods,126.5,762,422
FDL04,19.0,0.112097433,Frozen Foods,105.6,1897,1440
FDR10,17.6,0.010037996,Snack Foods,163.6,1136,796
FDA39,6.32,0.012789884,Meat,39.2,1690,324
FDR15,9.3,0.033431669,Meat,153.1,958,709
FDQ40,11.1,0.03623131,Frozen Foods,175.1,1498,79
DRG23,11.68809968,0.086360962,Hard Drinks,151.3,1803,1054
FDU36,6.15,0.046232445,Baking Goods,99.4,1199,984
FDF47,20.85,0.097618234,Starchy Foods,224.0,801,111
FDH14,17.1,0.046808553,Canned,141.5,1741,557
FDO45,13.15,0.03810738,Snack Foods,86.4,1625,864
FDK60,16.5,0.093846532,Baking Goods,95.7,1053,716
FDS43,11.65,0.040744057,Fruits and Vegetables,185.9,787,563
FDN44,13.15,0.022831052,Fruits and Vegetables,160.3,1690,1673
FDS34,19.35,0.076878416,Snack Foods,114.0,1120,471
FDU20,19.35,0.021501067,Fruits and Vegetables,122.2,1505,73
FDP44,16.5,0.07964724,Fruits and Vegetables,101.4,535,478
FDC02,21.35,0.068809463,Canned,258.5,1243,588
