shelf_id,item_category,item_weight,shelf_weight,item_visibility,initial_stock,current_stock,time_stamp
SFT71,Snack Foods,50,6550.0,0.175336471,131.0,131.0,2025-08-14 20:01:59
DAU00,Dairy,1000,106000.0,0.143319995,106.0,106.0,2025-08-14 20:01:59
SFG06,Snack Foods,100,5600.0,0.159967845,56.0,56.0,2025-08-14 20:01:59
HHG44,Health and Hygiene,250,40250.0,0.096592065,161.0,161.0,2025-08-14 20:01:59
BRB32,Breads,250,24250.0,0.168527463,97.0,97.0,2025-08-14 20:01:59
FVQ68,Fruits and Vegetables,200,25800.0,0.142570104,129.0,129.0,2025-08-14 20:01:59
SDY92,Soft Drinks,1500,252000.0,0.128126825,168.0,168.0,2025-08-14 20:01:59
CAZ06,Canned,800,135200.0,0.097410707,169.0,169.0,2025-08-14 20:01:59
HHG84,Health and Hygiene,250,27250.0,0.113939434,109.0,109.0,2025-08-14 20:01:59
CAX29,Canned,400,32800.0,0.104083376,82.0,82.0,2025-08-14 20:01:59
DAN99,Dairy,1000,164000.0,0.184035253,164.0,164.0,2025-08-14 20:01:59
BAB40,Baking Goods,250,44250.0,0.106918052,177.0,177.0,2025-08-14 20:01:59
FRE85,Frozen Foods,600,31200.0,0.105104552,52.0,52.0,2025-08-14 20:01:59
SDW70,Soft Drinks,1000,53000.0,0.176070535,53.0,53.0,2025-08-14 20:01:59
DAK22,Dairy,1000,149000.0,0.19244045,149.0,149.0,2025-08-14 20:01:59
FVR15,Fruits and Vegetables,500,26500.0,0.104463896,53.0,53.0,2025-08-14 20:01:59
HON46,Household,1500,136500.0,0.177992139,91.0,91.0,2025-08-14 20:01:59
SDA43,Soft Drinks,1500,87000.0,0.192540665,58.0,58.0,2025-08-14 20:01:59
SDZ37,Soft Drinks,330,33000.0,0.127821472,100.0,100.0,2025-08-14 20:01:59
DAG12,Dairy,200,38800.0,0.156831826,194.0,194.0,2025-08-14 20:01:59
CAJ47,Canned,400,77600.0,0.098036903,194.0,194.0,2025-08-14 20:01:59
SDB79,Soft Drinks,330,48180.0,0.107597879,146.0,146.0,2025-08-14 20:01:59
HOB68,Household,500,34500.0,0.124610886,69.0,69.0,2025-08-14 20:01:59
SFB11,Snack Foods,75,14325.0,0.173462841,191.0,191.0,2025-08-14 20:01:59
DAV50,Dairy,500,35500.0,0.24749009,71.0,71.0,2025-08-14 20:01:59
DAE98,Dairy,1000,76000.0,0.124910635,76.0,76.0,2025-08-14 20:01:59
SFO79,Snack Foods,30,2760.0,0.12241394,92.0,92.0,2025-08-14 20:01:59
FVO60,Fruits and Vegetables,300,54000.0,0.144338493,180.0,180.0,2025-08-14 20:01:59
FVZ75,Fruits and Vegetables,300,42900.0,0.27321283,143.0,143.0,2025-08-14 20:01:59
BAL23,Baking Goods,500,28500.0,0.133198355,57.0,57.0,2025-08-14 20:01:59
BRE75,Breads,500,67500.0,0.12961476,135.0,135.0,2025-08-14 20:01:59
CAN69,Canned,400,55200.0,0.102038294,138.0,138.0,2025-08-14 20:01:59
SFR80,Snack Foods,30,5610.0,0.135258515,187.0,187.0,2025-08-14 20:01:59
HOK86,Household,750,121500.0,0.120396991,162.0,162.0,2025-08-14 20:01:59
HOO45,Household,750,52500.0,0.099053537,70.0,70.0,2025-08-14 20:01:59
SFS07,Snack Foods,100,5800.0,0.134564284,58.0,58.0,2025-08-14 20:01:59
HDY25,Hard Drinks,1000,197000.0,0.14032811,197.0,197.0,2025-08-14 20:01:59
FVR95,Fruits and Vegetables,300,25500.0,0.125942816,85.0,85.0,2025-08-14 20:01:59
FVL65,Fruits and Vegetables,500,42500.0,0.103146658,85.0,85.0,2025-08-14 20:01:59
FVR27,Fruits and Vegetables,1000,122000.0,0.166032929,122.0,122.0,2025-08-14 20:01:59
BAB59,Baking Goods,250,49750.0,0.139484292,199.0,199.0,2025-08-14 20:01:59
HOK54,Household,750,37500.0,0.134418705,50.0,50.0,2025-08-14 20:01:59
HOQ45,Household,1000,118000.0,0.168266556,118.0,118.0,2025-08-14 20:01:59
BRN71,Breads,500,43000.0,0.11144608,86.0,86.0,2025-08-14 20:01:59
HDI73,Hard Drinks,500,78000.0,0.163233667,156.0,156.0,2025-08-14 20:01:59
SFC52,Snack Foods,75,10875.0,0.121748174,145.0,145.0,2025-08-14 20:01:59
DAP74,Dairy,1000,190000.0,0.132939639,190.0,190.0,2025-08-14 20:01:59
FRY74,Frozen Foods,500,66500.0,0.131921819,133.0,133.0,2025-08-14 20:01:59
MEV85,Meat,300,27600.0,0.122372504,92.0,92.0,2025-08-14 20:01:59
DAW46,Dairy,500,43000.0,0.131489269,86.0,86.0,2025-08-14 20:01:59
FVB43,Fruits and Vegetables,300,22200.0,0.128390273,74.0,74.0,2025-08-14 20:01:59
DAN46,Dairy,200,39600.0,0.144534212,198.0,198.0,2025-08-14 20:01:59
HDF76,Hard Drinks,500,61000.0,0.140821917,122.0,122.0,2025-08-14 20:01:59
DAW21,Dairy,1000,91000.0,0.110359004,91.0,91.0,2025-08-14 20:01:59
FVV11,Fruits and Vegetables,300,15300.0,0.160722863,51.0,51.0,2025-08-14 20:01:59
HOT81,Household,750,138750.0,0.143574191,185.0,185.0,2025-08-14 20:01:59
SFW17,Snack Foods,30,4350.0,0.099333217,145.0,145.0,2025-08-14 20:01:59
CAC86,Canned,800,88000.0,0.12475207,110.0,110.0,2025-08-14 20:01:59
STZ44,Starchy Foods,500,31500.0,0.141792841,63.0,63.0,2025-08-14 20:01:59
HOW17,Household,500,81000.0,0.09660879,162.0,162.0,2025-08-14 20:01:59
DAU52,Dairy,500,63000.0,0.153456703,126.0,126.0,2025-08-14 20:01:59
CAR62,Canned,400,28000.0,0.139202085,70.0,70.0,2025-08-14 20:01:59
FRP49,Frozen Foods,600,67800.0,0.100482186,113.0,113.0,2025-08-14 20:01:59
DAI21,Dairy,200,21200.0,0.102426197,106.0,106.0,2025-08-14 20:01:59
FRK62,Frozen Foods,1000,168000.0,0.139669224,168.0,168.0,2025-08-14 20:01:59
HDF77,Hard Drinks,1000,101000.0,0.137972993,101.0,101.0,2025-08-14 20:01:59
SFD22,Snack Foods,30,4320.0,0.121940099,144.0,144.0,2025-08-14 20:01:59
CAE09,Canned,800,156000.0,0.13727,195.0,195.0,2025-08-14 20:01:59
FRY24,Frozen Foods,500,94500.0,0.095989602,189.0,189.0,2025-08-14 20:01:59
CAX45,Canned,400,55200.0,0.142443405,138.0,138.0,2025-08-14 20:01:59
HDR10,Hard Drinks,1000,59000.0,0.137410256,59.0,59.0,2025-08-14 20:01:59
SFC23,Snack Foods,100,10100.0,0.104400238,101.0,101.0,2025-08-14 20:01:59
SFC56,Snack Foods,50,4150.0,0.208162156,83.0,83.0,2025-08-14 20:01:59
CAO09,Canned,400,65600.0,0.121936216,164.0,164.0,2025-08-14 20:01:59
STB43,Starchy Foods,500,92500.0,0.135646297,185.0,185.0,2025-08-14 20:01:59
FRI21,Frozen Foods,1500,261000.0,0.128397995,174.0,174.0,2025-08-14 20:01:59
BAD98,Baking Goods,500,99500.0,0.2004264,199.0,199.0,2025-08-14 20:01:59
BAE96,Baking Goods,250,23000.0,0.172856719,92.0,92.0,2025-08-14 20:01:59
BAE87,Baking Goods,250,19500.0,0.127334766,78.0,78.0,2025-08-14 20:01:59
SES14,Seafood,500,77500.0,0.12953868,155.0,155.0,2025-08-14 20:01:59
SDV64,Soft Drinks,1000,169000.0,0.112119359,169.0,169.0,2025-08-14 20:01:59
SDX45,Soft Drinks,1500,195000.0,0.113307794,130.0,130.0,2025-08-14 20:01:59
SFF31,Snack Foods,30,2400.0,0.225476528,80.0,80.0,2025-08-14 20:01:59
SFC84,Snack Foods,50,8850.0,0.139301634,177.0,177.0,2025-08-14 20:01:59
DAG45,Dairy,500,43500.0,0.1017546,87.0,87.0,2025-08-14 20:01:59
DAW00,Dairy,1000,150000.0,0.156307983,150.0,150.0,2025-08-14 20:01:59
FRA31,Frozen Foods,400,72400.0,0.195688803,181.0,181.0,2025-08-14 20:01:59
HDP60,Hard Drinks,500,89500.0,0.13747519,179.0,179.0,2025-08-14 20:01:59
DAI79,Dairy,500,30500.0,0.097457483,61.0,61.0,2025-08-14 20:01:59
SDQ96,Soft Drinks,500,42000.0,0.150872868,84.0,84.0,2025-08-14 20:01:59
SFF38,Snack Foods,50,6050.0,0.121153331,121.0,121.0,2025-08-14 20:01:59
SFW61,Snack Foods,30,5940.0,0.163160327,198.0,198.0,2025-08-14 20:01:59
HOY72,Household,1500,238500.0,0.148163564,159.0,159.0,2025-08-14 20:01:59
MET27,Meat,300,33000.0,0.150853308,110.0,110.0,2025-08-14 20:01:59
MEQ46,Meat,500,48500.0,0.109667698,97.0,97.0,2025-08-14 20:01:59
FVK41,Fruits and Vegetables,500,96000.0,0.130127365,192.0,192.0,2025-08-14 20:01:59
SFA97,Snack Foods,100,12000.0,0.124126756,120.0,120.0,2025-08-14 20:01:59
SFW57,Snack Foods,30,5760.0,0.130031207,192.0,192.0,2025-08-14 20:01:59
HOH62,Household,750,137250.0,0.096333029,183.0,183.0,2025-08-14 20:01:59
SDJ04,Soft Drinks,1500,175500.0,0.175047104,117.0,117.0,2025-08-14 20:01:59
HHE05,Health and Hygiene,500,35500.0,0.132952286,71.0,71.0,2025-08-14 20:01:59
FRQ28,Frozen Foods,600,48600.0,0.099271209,81.0,81.0,2025-08-14 20:01:59
CAI88,Canned,800,137600.0,0.102226474,172.0,172.0,2025-08-14 20:01:59
MES32,Meat,1000,71000.0,0.178210285,71.0,71.0,2025-08-14 20:01:59
FVU47,Fruits and Vegetables,300,47700.0,0.184440421,159.0,159.0,2025-08-14 20:01:59
DAM30,Dairy,200,12800.0,0.108679906,64.0,64.0,2025-08-14 20:01:59
HDM37,Hard Drinks,1000,173000.0,0.136500981,173.0,173.0,2025-08-14 20:01:59
BAT36,Baking Goods,500,46500.0,0.117149075,93.0,93.0,2025-08-14 20:01:59
CAG40,Canned,800,131200.0,0.153618566,164.0,164.0,2025-08-14 20:01:59
FRQ39,Frozen Foods,600,34800.0,0.12826315,58.0,58.0,2025-08-14 20:01:59
FVT58,Fruits and Vegetables,500,41500.0,0.157154813,83.0,83.0,2025-08-14 20:01:59
CAQ34,Canned,800,97600.0,0.136497913,122.0,122.0,2025-08-14 20:01:59
HHW18,Health and Hygiene,250,48000.0,0.162462044,192.0,192.0,2025-08-14 20:01:59
SFT10,Snack Foods,100,9400.0,0.118080437,94.0,94.0,2025-08-14 20:01:59
SDD03,Soft Drinks,1000,121000.0,0.113302223,121.0,121.0,2025-08-14 20:01:59
HOR27,Household,500,53500.0,0.126958147,107.0,107.0,2025-08-14 20:01:59
BAY06,Baking Goods,1000,164000.0,0.105307659,164.0,164.0,2025-08-14 20:01:59
BKM20,Breakfast,300,20400.0,0.209600084,68.0,68.0,2025-08-14 20:01:59
HHY80,Health and Hygiene,500,32500.0,0.113917889,65.0,65.0,2025-08-14 20:01:59
HDG06,Hard Drinks,500,62000.0,0.135620265,124.0,124.0,2025-08-14 20:01:59
HOV60,Household,750,116250.0,0.134975628,155.0,155.0,2025-08-14 20:01:59
HOR65,Household,1000,185000.0,0.111777297,185.0,185.0,2025-08-14 20:01:59
STI75,Starchy Foods,1000,123000.0,0.134441765,123.0,123.0,2025-08-14 20:01:59
FVT83,Fruits and Vegetables,300,20100.0,0.103758647,67.0,67.0,2025-08-14 20:01:59
MEK62,Meat,500,46000.0,0.136701678,92.0,92.0,2025-08-14 20:01:59
FVY97,Fruits and Vegetables,300,29700.0,0.308145448,99.0,99.0,2025-08-14 20:01:59
SFD41,Snack Foods,75,3900.0,0.13064231,52.0,52.0,2025-08-14 20:01:59
DAC67,Dairy,500,54000.0,0.137368051,108.0,108.0,2025-08-14 20:01:59
HHB99,Health and Hygiene,500,38500.0,0.117593973,77.0,77.0,2025-08-14 20:01:59
HHI78,Health and Hygiene,500,47500.0,0.176175402,95.0,95.0,2025-08-14 20:01:59
BRH74,Breads,500,59500.0,0.114318263,119.0,119.0,2025-08-14 20:01:59
FRW98,Frozen Foods,500,48000.0,0.245483691,96.0,96.0,2025-08-14 20:01:59
FVN92,Fruits and Vegetables,500,95500.0,0.107274301,191.0,191.0,2025-08-14 20:01:59
DAB00,Dairy,1000,184000.0,0.102670882,184.0,184.0,2025-08-14 20:01:59
HOX75,Household,1000,155000.0,0.168531813,155.0,155.0,2025-08-14 20:01:59
FVL08,Fruits and Vegetables,1000,130000.0,0.183688161,130.0,130.0,2025-08-14 20:01:59
FRG37,Frozen Foods,500,50000.0,0.125579201,100.0,100.0,2025-08-14 20:01:59
CAN81,Canned,400,31200.0,0.161762835,78.0,78.0,2025-08-14 20:01:59
SFZ39,Snack Foods,30,4860.0,0.104878967,162.0,162.0,2025-08-14 20:01:59
FVW37,Fruits and Vegetables,500,96000.0,0.107469819,192.0,192.0,2025-08-14 20:01:59
FVO97,Fruits and Vegetables,500,88500.0,0.142910689,177.0,177.0,2025-08-14 20:01:59
BRB79,Breads,250,34750.0,0.142511272,139.0,139.0,2025-08-14 20:01:59
SDD68,Soft Drinks,1500,111000.0,0.09557165,74.0,74.0,2025-08-14 20:01:59
SFZ32,Snack Foods,30,2700.0,0.117667492,90.0,90.0,2025-08-14 20:01:59
FRF81,Frozen Foods,1000,118000.0,0.107021498,118.0,118.0,2025-08-14 20:01:59
HOA87,Household,1500,79500.0,0.100477461,53.0,53.0,2025-08-14 20:01:59
BKI93,Breakfast,300,46200.0,0.106907604,154.0,154.0,2025-08-14 20:01:59
FVS66,Fruits and Vegetables,200,16000.0,0.106492562,80.0,80.0,2025-08-14 20:01:59
CAU83,Canned,400,72000.0,0.139330557,180.0,180.0,2025-08-14 20:01:59
SFM94,Snack Foods,30,4980.0,0.130095044,166.0,166.0,2025-08-14 20:01:59
BAF31,Baking Goods,500,69500.0,0.176182345,139.0,139.0,2025-08-14 20:01:59
BRM68,Breads,800,155200.0,0.128861359,194.0,194.0,2025-08-14 20:01:59
FVJ21,Fruits and Vegetables,1000,115000.0,0.100095288,115.0,115.0,2025-08-14 20:01:59
FRD39,Frozen Foods,500,68500.0,0.159081735,137.0,137.0,2025-08-14 20:01:59
CAK28,Canned,800,58400.0,0.154487495,73.0,73.0,2025-08-14 20:01:59
HDF51,Hard Drinks,700,103600.0,0.112203445,148.0,148.0,2025-08-14 20:01:59
FVZ64,Fruits and Vegetables,200,30800.0,0.171761077,154.0,154.0,2025-08-14 20:01:59
HHU36,Health and Hygiene,250,17000.0,0.114170506,68.0,68.0,2025-08-14 20:01:59
FRF20,Frozen Foods,600,69000.0,0.095795326,115.0,115.0,2025-08-14 20:01:59
MEZ41,Meat,500,54500.0,0.156298858,109.0,109.0,2025-08-14 20:01:59
BRF80,Breads,250,41000.0,0.105324246,164.0,164.0,2025-08-14 20:01:59
BAM81,Baking Goods,1000,64000.0,0.117599259,64.0,64.0,2025-08-14 20:01:59
SFU22,Snack Foods,50,6700.0,0.104791689,134.0,134.0,2025-08-14 20:01:59
SFR67,Snack Foods,75,10275.0,0.12829573,137.0,137.0,2025-08-14 20:01:59
BAF78,Baking Goods,500,28000.0,0.095696334,56.0,56.0,2025-08-14 20:01:59
FRZ65,Frozen Foods,400,22000.0,0.267565911,55.0,55.0,2025-08-14 20:01:59
FRJ35,Frozen Foods,1000,174000.0,0.139426044,174.0,174.0,2025-08-14 20:01:59
SDZ38,Soft Drinks,1500,123000.0,0.151925271,82.0,82.0,2025-08-14 20:01:59
HOL22,Household,1000,107000.0,0.099479703,107.0,107.0,2025-08-14 20:01:59
CAG35,Canned,800,155200.0,0.21799414,194.0,194.0,2025-08-14 20:01:59
SFC39,Snack Foods,30,4770.0,0.172641213,159.0,159.0,2025-08-14 20:01:59
DAE71,Dairy,200,18200.0,0.097611115,91.0,91.0,2025-08-14 20:01:59
DAO40,Dairy,500,71500.0,0.152632413,143.0,143.0,2025-08-14 20:01:59
MEX70,Meat,300,53400.0,0.096491904,178.0,178.0,2025-08-14 20:01:59
STY54,Starchy Foods,500,64000.0,0.128709014,128.0,128.0,2025-08-14 20:01:59
BAT20,Baking Goods,1000,160000.0,0.101500374,160.0,160.0,2025-08-14 20:01:59
CAK29,Canned,800,116800.0,0.170141787,146.0,146.0,2025-08-14 20:01:59
FRX18,Frozen Foods,400,67200.0,0.145669556,168.0,168.0,2025-08-14 20:01:59
SFW59,Snack Foods,30,3540.0,0.128090139,118.0,118.0,2025-08-14 20:01:59
FVD08,Fruits and Vegetables,200,36400.0,0.135707553,182.0,182.0,2025-08-14 20:01:59
CAN32,Canned,400,77600.0,0.187939003,194.0,194.0,2025-08-14 20:01:59
HHD54,Health and Hygiene,250,25250.0,0.14492016,101.0,101.0,2025-08-14 20:01:59
BKT75,Breakfast,200,38200.0,0.125419157,191.0,191.0,2025-08-14 20:01:59
FVT30,Fruits and Vegetables,300,51300.0,0.12517151,171.0,171.0,2025-08-14 20:01:59
CAJ71,Canned,400,31200.0,0.101747034,78.0,78.0,2025-08-14 20:01:59
BAM00,Baking Goods,500,92500.0,0.126791761,185.0,185.0,2025-08-14 20:01:59
SFJ48,Snack Foods,50,7650.0,0.117484834,153.0,153.0,2025-08-14 20:01:59
FVL31,Fruits and Vegetables,200,10000.0,0.106097275,50.0,50.0,2025-08-14 20:01:59
SFZ11,Snack Foods,75,5850.0,0.129395895,78.0,78.0,2025-08-14 20:01:59
FVO49,Fruits and Vegetables,1000,118000.0,0.100265027,118.0,118.0,2025-08-14 20:01:59
HOW72,Household,500,51000.0,0.119157788,102.0,102.0,2025-08-14 20:01:59
FVZ40,Fruits and Vegetables,200,34600.0,0.106816919,173.0,173.0,2025-08-14 20:01:59
FRT53,Frozen Foods,1500,205500.0,0.143712172,137.0,137.0,2025-08-14 20:01:59
HOC99,Household,1000,132000.0,0.123557061,132.0,132.0,2025-08-14 20:01:59
CAZ43,Canned,800,48800.0,0.127968205,61.0,61.0,2025-08-14 20:01:59
CAJ24,Canned,400,40400.0,0.112681821,101.0,101.0,2025-08-14 20:01:59
BAO26,Baking Goods,500,89000.0,0.10080442,178.0,178.0,2025-08-14 20:01:59
SFU27,Snack Foods,30,5520.0,0.122519571,184.0,184.0,2025-08-14 20:01:59
SFC92,Snack Foods,100,19400.0,0.15021128,194.0,194.0,2025-08-14 20:01:59
HON75,Household,500,88000.0,0.130663423,176.0,176.0,2025-08-14 20:01:59
SFE36,Snack Foods,100,12000.0,0.233356571,120.0,120.0,2025-08-14 20:01:59
CAI37,Canned,400,26400.0,0.137053947,66.0,66.0,2025-08-14 20:01:59
HOR95,Household,1000,52000.0,0.177236497,52.0,52.0,2025-08-14 20:01:59
FRK11,Frozen Foods,1500,117000.0,0.111830282,78.0,78.0,2025-08-14 20:01:59
DAM64,Dairy,200,14200.0,0.107662745,71.0,71.0,2025-08-14 20:01:59
BAB65,Baking Goods,1000,103000.0,0.103481775,103.0,103.0,2025-08-14 20:01:59
HOW58,Household,500,78000.0,0.293066133,156.0,156.0,2025-08-14 20:01:59
FRP07,Frozen Foods,500,59000.0,0.115233813,118.0,118.0,2025-08-14 20:01:59
FRA88,Frozen Foods,1500,300000.0,0.159825617,200.0,200.0,2025-08-14 20:01:59
SFJ68,Snack Foods,50,8450.0,0.121227447,169.0,169.0,2025-08-14 20:01:59
FRG57,Frozen Foods,500,48000.0,0.111902259,96.0,96.0,2025-08-14 20:01:59
HHL41,Health and Hygiene,250,49500.0,0.121765124,198.0,198.0,2025-08-14 20:01:59
DAP72,Dairy,500,34500.0,0.156802171,69.0,69.0,2025-08-14 20:01:59
FVQ72,Fruits and Vegetables,200,40000.0,0.113217223,200.0,200.0,2025-08-14 20:01:59
BRC75,Breads,250,49500.0,0.111220521,198.0,198.0,2025-08-14 20:01:59
CAA46,Canned,400,28000.0,0.161356273,70.0,70.0,2025-08-14 20:01:59
SEQ25,Seafood,300,15000.0,0.140458316,50.0,50.0,2025-08-14 20:01:59
CAC50,Canned,400,76800.0,0.139228412,192.0,192.0,2025-08-14 20:01:59
FRV09,Frozen Foods,1500,99000.0,0.121767168,66.0,66.0,2025-08-14 20:01:59
BAO69,Baking Goods,500,50000.0,0.118025091,100.0,100.0,2025-08-14 20:01:59
BKU78,Breakfast,400,25200.0,0.151931742,63.0,63.0,2025-08-14 20:01:59
DAW31,Dairy,500,54000.0,0.103091351,108.0,108.0,2025-08-14 20:01:59
SFC02,Snack Foods,100,13200.0,0.162571649,132.0,132.0,2025-08-14 20:01:59
BAI62,Baking Goods,500,49500.0,0.128283243,99.0,99.0,2025-08-14 20:01:59
FVK96,Fruits and Vegetables,300,51900.0,0.108253944,173.0,173.0,2025-08-14 20:01:59
HOG72,Household,1500,124500.0,0.121178848,83.0,83.0,2025-08-14 20:01:59
HHW29,Health and Hygiene,500,27500.0,0.09698132,55.0,55.0,2025-08-14 20:01:59
FVR17,Fruits and Vegetables,300,47400.0,0.290430317,158.0,158.0,2025-08-14 20:01:59
HOU38,Household,750,73500.0,0.102371638,98.0,98.0,2025-08-14 20:01:59
FVZ71,Fruits and Vegetables,200,11000.0,0.105881129,55.0,55.0,2025-08-14 20:01:59
SDW63,Soft Drinks,1500,249000.0,0.112906337,166.0,166.0,2025-08-14 20:01:59
CAI72,Canned,800,133600.0,0.125210375,167.0,167.0,2025-08-14 20:01:59
MEJ66,Meat,300,16800.0,0.098814721,56.0,56.0,2025-08-14 20:01:59
FVB84,Fruits and Vegetables,500,73000.0,0.100091576,146.0,146.0,2025-08-14 20:01:59
FVL79,Fruits and Vegetables,500,83500.0,0.108633372,167.0,167.0,2025-08-14 20:01:59
DAN71,Dairy,500,95000.0,0.144604071,190.0,190.0,2025-08-14 20:01:59
FVY50,Fruits and Vegetables,300,22800.0,0.193477995,76.0,76.0,2025-08-14 20:01:59
SDT40,Soft Drinks,330,54450.0,0.124448295,165.0,165.0,2025-08-14 20:01:59
HOQ57,Household,1000,180000.0,0.166572501,180.0,180.0,2025-08-14 20:01:59
MEM36,Meat,300,32100.0,0.137645467,107.0,107.0,2025-08-14 20:01:59
BAB23,Baking Goods,250,34500.0,0.161875063,138.0,138.0,2025-08-14 20:01:59
BRA68,Breads,500,73000.0,0.128181759,146.0,146.0,2025-08-14 20:01:59
CAB46,Canned,400,26400.0,0.121250374,66.0,66.0,2025-08-14 20:01:59
SDJ88,Soft Drinks,1000,150000.0,0.175793413,150.0,150.0,2025-08-14 20:01:59
SFB54,Snack Foods,75,11325.0,0.172759093,151.0,151.0,2025-08-14 20:01:59
FRX39,Frozen Foods,1000,172000.0,0.109784056,172.0,172.0,2025-08-14 20:01:59
DAF55,Dairy,200,20600.0,0.183142346,103.0,103.0,2025-08-14 20:01:59
CAS38,Canned,400,30400.0,0.153857402,76.0,76.0,2025-08-14 20:01:59
HHU78,Health and Hygiene,250,37750.0,0.098108957,151.0,151.0,2025-08-14 20:01:59
BRM24,Breads,500,83000.0,0.128405328,166.0,166.0,2025-08-14 20:01:59
SFE87,Snack Foods,75,11475.0,0.175545889,153.0,153.0,2025-08-14 20:01:59
DAY18,Dairy,1000,94000.0,0.099344826,94.0,94.0,2025-08-14 20:01:59
HOD62,Household,500,81500.0,0.110197977,163.0,163.0,2025-08-14 20:01:59
MEO91,Meat,500,68000.0,0.252865979,136.0,136.0,2025-08-14 20:01:59
STJ57,Starchy Foods,500,40000.0,0.135306012,80.0,80.0,2025-08-14 20:01:59
BKF11,Breakfast,400,34400.0,0.126760908,86.0,86.0,2025-08-14 20:01:59
HOK93,Household,500,42500.0,0.160529322,85.0,85.0,2025-08-14 20:01:59
FVK85,Fruits and Vegetables,1000,168000.0,0.113045883,168.0,168.0,2025-08-14 20:01:59
HOE86,Household,1000,54000.0,0.124299531,54.0,54.0,2025-08-14 20:01:59
DAM44,Dairy,1000,101000.0,0.122832172,101.0,101.0,2025-08-14 20:01:59
DAG87,Dairy,500,49000.0,0.146692433,98.0,98.0,2025-08-14 20:01:59
FRX77,Frozen Foods,600,33000.0,0.124959013,55.0,55.0,2025-08-14 20:01:59
MEH36,Meat,1000,172000.0,0.15911489,172.0,172.0,2025-08-14 20:01:59
FVB31,Fruits and Vegetables,200,37400.0,0.145335007,187.0,187.0,2025-08-14 20:01:59
FVP86,Fruits and Vegetables,200,33400.0,0.130261652,167.0,167.0,2025-08-14 20:01:59
CAZ25,Canned,800,57600.0,0.126383094,72.0,72.0,2025-08-14 20:01:59
DAU32,Dairy,1000,194000.0,0.127620811,194.0,194.0,2025-08-14 20:01:59
BAL55,Baking Goods,250,39750.0,0.220111117,159.0,159.0,2025-08-14 20:01:59
FVZ77,Fruits and Vegetables,200,18600.0,0.126199917,93.0,93.0,2025-08-14 20:01:59
FVN59,Fruits and Vegetables,200,18000.0,0.119462225,90.0,90.0,2025-08-14 20:01:59
FRP60,Frozen Foods,500,96000.0,0.119570595,192.0,192.0,2025-08-14 20:01:59
BAJ08,Baking Goods,250,24750.0,0.101275792,99.0,99.0,2025-08-14 20:01:59
DAA56,Dairy,200,20200.0,0.102188428,101.0,101.0,2025-08-14 20:01:59
CAM87,Canned,400,47600.0,0.133034816,119.0,119.0,2025-08-14 20:01:59
SDN79,Soft Drinks,330,66000.0,0.16817143,200.0,200.0,2025-08-14 20:01:59
BAU33,Baking Goods,1000,158000.0,0.191500528,158.0,158.0,2025-08-14 20:01:59
MEG28,Meat,300,50100.0,0.122065518,167.0,167.0,2025-08-14 20:01:59
HHA50,Health and Hygiene,500,79000.0,0.11227101,158.0,158.0,2025-08-14 20:01:59
FVR39,Fruits and Vegetables,200,28800.0,0.135075924,144.0,144.0,2025-08-14 20:01:59
SFY49,Snack Foods,100,9300.0,0.12301331,93.0,93.0,2025-08-14 20:01:59
HOS94,Household,500,58000.0,0.280164929,116.0,116.0,2025-08-14 20:01:59
SFO06,Snack Foods,75,8700.0,0.136512858,116.0,116.0,2025-08-14 20:01:59
SFW16,Snack Foods,100,6700.0,0.104859135,67.0,67.0,2025-08-14 20:01:59
FRK80,Frozen Foods,600,65400.0,0.110202066,109.0,109.0,2025-08-14 20:01:59
SEK98,Seafood,300,36900.0,0.129864461,123.0,123.0,2025-08-14 20:01:59
HOZ09,Household,750,73500.0,0.216478153,98.0,98.0,2025-08-14 20:01:59
HHL13,Health and Hygiene,500,32000.0,0.175898114,64.0,64.0,2025-08-14 20:01:59
FRC62,Frozen Foods,1000,192000.0,0.127587344,192.0,192.0,2025-08-14 20:01:59
FVZ90,Fruits and Vegetables,200,24200.0,0.100423086,121.0,121.0,2025-08-14 20:01:59
MET31,Meat,1000,178000.0,0.127412338,178.0,178.0,2025-08-14 20:01:59
CAU19,Canned,400,73600.0,0.126579586,184.0,184.0,2025-08-14 20:01:59
HHS57,Health and Hygiene,250,25500.0,0.16334971,102.0,102.0,2025-08-14 20:01:59
SDI42,Soft Drinks,1000,67000.0,0.109265987,67.0,67.0,2025-08-14 20:01:59
DAN61,Dairy,200,12200.0,0.10821852,61.0,61.0,2025-08-14 20:01:59
CAI69,Canned,800,77600.0,0.122392031,97.0,97.0,2025-08-14 20:01:59
HON24,Household,750,59250.0,0.20168772,79.0,79.0,2025-08-14 20:01:59
FRJ30,Frozen Foods,1500,219000.0,0.169405699,146.0,146.0,2025-08-14 20:01:59
SDK64,Soft Drinks,500,28000.0,0.174232377,56.0,56.0,2025-08-14 20:01:59
HHO80,Health and Hygiene,100,14100.0,0.144006886,141.0,141.0,2025-08-14 20:01:59
DAV58,Dairy,500,81000.0,0.129425145,162.0,162.0,2025-08-14 20:01:59
FVV62,Fruits and Vegetables,500,26000.0,0.098629062,52.0,52.0,2025-08-14 20:01:59
SFR57,Snack Foods,100,15600.0,0.170186628,156.0,156.0,2025-08-14 20:01:59
DAI90,Dairy,1000,112000.0,0.157075658,112.0,112.0,2025-08-14 20:01:59
